sep=,
"Time","CompleteJob (INTERNAL)","CompleteJob (NOT_FOUND)","CreateProcessInstance (NOT_FOUND)","ActivateJobs (OK)","CompleteJob (OK)","CreateProcessInstance (OK)","DeployResource (OK)","FailJob (OK)","Topology (OK)","ActivateJobs (RESOURCE_EXHAUSTED)","CreateProcessInstance (RESOURCE_EXHAUSTED)","Total requests completed"
2024-02-15 02:34:30,0,0.700,0,14.4,73.6,0,0,0,0,0,0,88.7
2024-02-15 02:34:40,0,0,0,13.4,74.4,0,0,0,0,0,0,87.8
2024-02-15 02:34:50,0,0,0,14.4,75.3,0,0,0,0,0,0,89.7
2024-02-15 02:35:00,0,0,0,14.3,76.7,0,0,0,0,0,0,91
2024-02-15 02:35:10,0,0,0,14,75.3,0,0,0,0,0,0,89.3
2024-02-15 02:35:20,0,0,0,13.9,76,0,0,0,0,0,0,89.9
2024-02-15 02:35:30,0,0.200,0,13.8,75.9,0,0,0,0,0,0,89.9
2024-02-15 02:35:40,0,0,0,14.3,76,0,0,0,0,0,0,90.3
2024-02-15 02:35:50,0,0,0,5.10,24,0.800,0,0,0,0,0,29.9
2024-02-15 02:36:00,0,0.800,0,13.4,74.7,0.400,0,0,0,0,0,89.3
2024-02-15 02:36:10,0,0,0,14.1,75,0,0,0,0,0,0,89.1
2024-02-15 02:36:20,0,0,0,14.5,74.3,0,0,0,0,0,0,88.8
2024-02-15 02:36:30,0,0,0,14.7,75.2,0,0,0,0,0,0,89.9
2024-02-15 02:36:40,0,0,0,14.1,75.9,0,0,0,0,0,0,90
2024-02-15 02:36:50,0,0,0,14.1,72.9,0,0,0,0,0,0,87
2024-02-15 02:37:00,0,0,0,13,75.2,0,0,0,0,0,0,88.2
2024-02-15 02:37:10,0,0,0,14,75.2,0,0,0,0,0,0,89.2
2024-02-15 02:37:20,0,0,0,13.3,75.9,0,0,0,0,0,0,89.2
2024-02-15 02:37:30,0,0.200,0,14.2,75.4,0,0,0,0,0,0,89.8
2024-02-15 02:37:40,0,0,0,14.6,74.4,0,0,0,0,0,0,89
2024-02-15 02:37:50,0,0,0,7.30,43,0,0,0,0,0,0,50.3
2024-02-15 02:38:00,0,0,0,11.9,59.3,1.20,0,0,0,0,0,72.4
2024-02-15 02:38:10,0,0,0,14.1,75.2,0,0,0,0,0,0,89.3
2024-02-15 02:38:20,0,0,0,14.8,74.2,0,0,0,0,0,0,89
2024-02-15 02:38:30,0,0,0,13.7,75.4,0,0,0,0,0,0,89.1
2024-02-15 02:38:40,0,0,0,13,75.3,0,0,0,0,0,0,88.3
2024-02-15 02:38:50,0,0,0,13.9,74.3,0,0,0,0,0,0,88.2
2024-02-15 02:39:00,0,0,0,13.9,76,0,0,0,0,0,0,89.9
2024-02-15 02:39:10,0,0,0,13.2,73.6,0,0,0,0,0,0,86.8
2024-02-15 02:39:20,0,0,0,13.5,74.4,0,0,0,0,0,0,87.9
2024-02-15 02:39:30,0,0.100,0,13.2,75.2,0,0,0,0,0,0,88.5
2024-02-15 02:39:40,0,0,0,13.2,72.8,0,0,0,0,0,0,86
2024-02-15 02:39:50,0,0,0,12.4,67.9,0,0,0,0,0,0,80.3
2024-02-15 02:40:00,0,0,0,6.50,33.6,1.20,0,0,0,0,0,41.3
2024-02-15 02:40:10,0,0,0,14.1,76.1,0,0,0,0,0,0,90.2
2024-02-15 02:40:20,0,0,0,14.8,74.6,0,0,0,0,0,0,89.4
2024-02-15 02:40:30,0,0,0,14.3,75.8,0,0,0,0,0,0,90.1
2024-02-15 02:40:40,0,0,0,13.9,75.9,0,0,0,0,0,0,89.8
2024-02-15 02:40:50,0,0,0,14.1,75.3,0,0,0,0,0,0,89.4
2024-02-15 02:41:00,0,0.800,0,14.5,75.2,0,0,0,0,0,0,90.5
2024-02-15 02:41:10,0,0,0,14.1,73.6,0,0,0,0,0,0,87.7
2024-02-15 02:41:20,0,0,0,13.9,76,0,0,0,0,0,0,89.9
2024-02-15 02:41:30,0,0.800,0,14.1,74,0,0,0,0,0,0,88.9
2024-02-15 02:41:40,0,0,0,13.7,74.8,0,0,0,0,0,0,88.5
2024-02-15 02:41:50,0,0,0,14,74.4,0,0,0,0,0,0,88.4
2024-02-15 02:42:00,0,0,0,5.30,23.3,1,0,0,0,0,0,29.6
2024-02-15 02:42:10,0,0,0,13.1,75.5,0.200,0,0,0,0,0,88.8
2024-02-15 02:42:20,0,0,0,12.4,75.6,0,0,0,0,0,0,88
2024-02-15 02:42:30,0,0,0,13.4,74.6,0,0,0,0,0,0,88
2024-02-15 02:42:40,0,0,0,8.20,72.4,0,0,0,0,0,0,80.6
2024-02-15 02:42:50,0,0,0,6.10,67.3,0,0,0,0,0,0,73.4
2024-02-15 02:43:00,0,0,0,7,67.6,0,0,0,0,0,0,74.6
2024-02-15 02:43:10,0,0,0,5.50,64.5,0,0,0,0,0,0,70
2024-02-15 02:43:20,0,0,0,6.80,69,0,0,0,0,0,0,75.8
2024-02-15 02:43:30,0,0,0,6.90,65.6,0,0,0,0,0,0,72.5
2024-02-15 02:43:40,0,0,0,6.10,66.9,0,0,0,0,0,0,73
2024-02-15 02:43:50,0,0,0,8.90,70.5,0,0,0,0,0,0,79.4
2024-02-15 02:44:00,0,0.700,0,12.6,75.3,0,0,0,0,0,0,88.6
2024-02-15 02:44:10,0,0,0,13.2,78.4,1.20,0,0,0,0,0,92.8
2024-02-15 02:44:20,0,0,0,13.6,74.8,0,0,0,0,0,0,88.4
2024-02-15 02:44:30,0,0,0,13.4,74.8,0,0,0,0,0,0,88.2
2024-02-15 02:44:40,0,0,0,12.5,75.2,0,0,0,0,0,0,87.7
2024-02-15 02:44:50,0,0,0,12,75.2,0,0,0,0,0,0,87.2
2024-02-15 02:45:00,0,0.100,0,12.8,76.1,0,0,0,0,0,0,89
2024-02-15 02:45:10,0,0,0,13.4,76.8,0,0,0,0,0,0,90.2
2024-02-15 02:45:20,0,0,0,12.9,76.6,0,0,0,0,0,0,89.5
2024-02-15 02:45:30,0,0,0,13.1,76,0,0,0,0,0,0,89.1
2024-02-15 02:45:40,0,0,0,13.4,76,0,0,0,0,0,0,89.4
2024-02-15 02:45:50,0,0,0,14,74.4,0,0,0,0,0,0,88.4
2024-02-15 02:46:00,0,0.700,0,10.3,59.1,0,0,0,0,0,0,70.1
2024-02-15 02:46:10,0,0,0,6.90,35.2,1.20,0,0,0,0,0,43.3
2024-02-15 02:46:20,0,0,0,12.3,75.4,0,0,0,0,0,0,87.7
2024-02-15 02:46:30,0,0.800,0,14.5,74.4,0,0,0,0,0,0,89.7
2024-02-15 02:46:40,0,0,0,14.2,75.1,0,0,0,0,0,0,89.3
2024-02-15 02:46:50,0,0,0,13.9,75.2,0,0,0,0,0,0,89.1
2024-02-15 02:47:00,0,0,0,13,75.3,0,0,0,0,0,0,88.3
2024-02-15 02:47:10,0,0,0,14.4,75.1,0,0,0,0,0,0,89.5
2024-02-15 02:47:20,0,0,0,13.5,75.3,0,0,0,0,0,0,88.8
2024-02-15 02:47:30,0,0,0,13.6,75.9,0,0,0,0,0,0,89.5
2024-02-15 02:47:40,0,0,0,14.3,75.2,0,0,0,0,0,0,89.5
2024-02-15 02:47:50,0,0,0,14.2,75.2,0,0,0,0,0,0,89.4
2024-02-15 02:48:00,0,0,0,13.6,74.5,0,0,0,0,0,0,88.1
2024-02-15 02:48:10,0,0,0,5.30,26.2,1.20,0,0,0,0,0,32.7
2024-02-15 02:48:20,0,0,0,13.9,74.3,0,0,0,0,0,0,88.2
2024-02-15 02:48:30,0,1.40,0,13.9,75.3,0,0,0,0,0,0,90.6
2024-02-15 02:48:40,0,0,0,14.1,74.5,0,0,0,0,0,0,88.6
2024-02-15 02:48:50,0,0,0,14,75.2,0,0,0,0,0,0,89.2
2024-02-15 02:49:00,0,1.50,0,13.7,74.4,0,0,0,0,0,0,89.6
2024-02-15 02:49:10,0,0,0,13.1,75.3,0,0,0,0,0,0,88.4
2024-02-15 02:49:20,0,0,0,13.8,73.5,0,0,0,0,0,0,87.3
2024-02-15 02:49:30,0,0.700,0,13.9,74.8,0,0,0,0,0,0,89.4
2024-02-15 02:49:40,0,0,0,13.7,73.6,0,0,0,0,0,0,87.3
2024-02-15 02:49:50,0,0,0,11.9,74.8,0,0,0,0,0,0,86.7
2024-02-15 02:50:00,0,0,0,13.7,76,0,0,0,0,0,0,89.7
2024-02-15 02:50:10,0,0,0,6.80,37.5,0.100,0,0,0,0,0,44.4
2024-02-15 02:50:20,0,0,0,13.4,69.7,1.10,0,0,0,0,0,84.2
2024-02-15 02:50:30,0,1.40,0,14.2,76,0,0,0,0,0,0,91.6
2024-02-15 02:50:40,0,0,0,14.7,75.3,0,0,0,0,0,0,90
2024-02-15 02:50:50,0,0,0,14.8,75.1,0,0,0,0,0,0,89.9
2024-02-15 02:51:00,0,0.100,0,13.7,75.9,0,0,0,0,0,0,89.7
2024-02-15 02:51:10,0,0,0,12.6,75.2,0,0,0,0,0,0,87.8
2024-02-15 02:51:20,0,0,0,13.3,74.5,0,0,0,0,0,0,87.8
2024-02-15 02:51:30,0,1.40,0,13.2,74.6,0,0,0,0,0,0,89.2
2024-02-15 02:51:40,0,0,0,13.7,75,0,0,0,0,0,0,88.7
2024-02-15 02:51:50,0,0,0,13.2,74.4,0,0,0,0,0,0,87.6
2024-02-15 02:52:00,0,0,0,14,75.3,0,0,0,0,0,0,89.3
2024-02-15 02:52:10,0,0,0,9.50,52.6,0,0,0,0,0,0,62.1
2024-02-15 02:52:20,0,0,0,9,44.9,1.20,0,0,0,0,0,55.1
2024-02-15 02:52:30,0,0.800,0,13.9,76,0,0,0,0,0,0,90.7
2024-02-15 02:52:40,0,0,0,14.4,75,0,0,0,0,0,0,89.4
2024-02-15 02:52:50,0,0,0,13.8,76.2,0,0,0,0,0,0,90
2024-02-15 02:53:00,0,0,0,13.1,75.2,0,0,0,0,0,0,88.3
2024-02-15 02:53:10,0,0,0,13.5,74.4,0,0,0,0,0,0,87.9
2024-02-15 02:53:20,0,0,0,13.7,75.2,0,0,0,0,0,0,88.9
2024-02-15 02:53:30,0,0.100,0,13.8,76,0,0,0,0,0,0,89.9
2024-02-15 02:53:40,0,0,0,14.4,73.6,0,0,0,0,0,0,88
2024-02-15 02:53:50,0,0,0,13.9,75.1,0,0,0,0,0,0,89
2024-02-15 02:54:00,0,0,0,14,74.5,0,0,0,0,0,0,88.5
2024-02-15 02:54:10,0,0,0,13.1,72.8,0,0,0,0,0,0,85.9
2024-02-15 02:54:20,0,0,0,5.80,28.0,1.20,0,0,0,0,0,35.0
2024-02-15 02:54:30,0,0,0,14.1,74.4,0,0,0,0,0,0,88.5
2024-02-15 02:54:40,0,0,0,13.5,74.4,0,0,0,0,0,0,87.9
2024-02-15 02:54:50,0,0,0,12.5,73.6,0,0,0,0,0,0,86.1
2024-02-15 02:55:00,0,0.100,0,14.4,76.8,0,0,0,0,0,0,91.3
2024-02-15 02:55:10,0,0,0,14.1,75.2,0,0,0,0,0,0,89.3
2024-02-15 02:55:20,0,0,0,13.6,76,0,0,0,0,0,0,89.6
2024-02-15 02:55:30,0,0,0,13.7,76.1,0,0,0,0,0,0,89.8
2024-02-15 02:55:40,0,0,0,13.6,75.9,0,0,0,0,0,0,89.5
2024-02-15 02:55:50,0,0,0,13.9,75.2,0,0,0,0,0,0,89.1
2024-02-15 02:56:00,0,0,0,13.5,75.9,0,0,0,0,0,0,89.4
2024-02-15 02:56:10,0,0,0,14.2,75.3,0,0,0,0,0,0,89.5
2024-02-15 02:56:20,0,0,0,5.10,25.6,0.700,0,0,0,0,0,31.4
2024-02-15 02:56:30,0,0,0,9.40,68.9,0.500,0,0,0,0,0,78.8
2024-02-15 02:56:40,0,0,0,8.70,73.4,0,0,0,0,0,0,82.1
2024-02-15 02:56:50,0,0,0,12.5,73.8,0,0,0,0,0,0,86.3
2024-02-15 02:57:00,0,0,0,13.2,75.2,0,0,0,0,0,0,88.4
2024-02-15 02:57:10,0,0,0,13.3,75.9,0,0,0,0,0,0,89.2
2024-02-15 02:57:20,0,0,0,14.4,75.2,0,0,0,0,0,0,89.6
2024-02-15 02:57:30,0,0,0,14,76,0,0,0,0,0,0,90
2024-02-15 02:57:40,0,0,0,14.3,74.4,0,0,0,0,0,0,88.7
2024-02-15 02:57:50,0,0,0,14.4,74.4,0,0,0,0,0,0,88.8
2024-02-15 02:58:00,0,0.800,0,13.9,75.2,0,0,0,0,0,0,89.9
2024-02-15 02:58:10,0,0,0,13.8,74.4,0,0,0,0,0,0,88.2
2024-02-15 02:58:20,0,0,0,6,52.7,0,0,0,0,0,0,58.7
2024-02-15 02:58:30,0,0,0,10.9,59.4,1.20,0,0,0,0,0,71.5
2024-02-15 02:58:40,0,0,0,13.7,75,0,0,0,0,0,0,88.7
2024-02-15 02:58:50,0,0,0,13.2,74.4,0,0,0,0,0,0,87.6
2024-02-15 02:59:00,0,0,0,13.1,75.3,0,0,0,0,0,0,88.4
2024-02-15 02:59:10,0,0,0,13.6,75.2,0,0,0,0,0,0,88.8
2024-02-15 02:59:20,0,0,0,13.6,74.5,0,0,0,0,0,0,88.1
2024-02-15 02:59:30,0,0,0,13.6,73.6,0,0,0,0,0,0,87.2
2024-02-15 02:59:40,0,0,0,13.6,74.4,0,0,0,0,0,0,88
2024-02-15 02:59:50,0,0,0,14.6,75.1,0,0,0,0,0,0,89.7
2024-02-15 03:00:00,0,0,0,14.7,76,0,0,0,0,0,0,90.7
2024-02-15 03:00:10,0,0,0,14.4,75.3,0,0,0,0,0,0,89.7
2024-02-15 03:00:20,0,0,0,12,65.4,0,0,0,0,0,0,77.4
2024-02-15 03:00:30,0,0,0,6.80,33.7,1.20,0,0,0,0,0,41.7
2024-02-15 03:00:40,0,0,0,13.8,75.3,0,0,0,0,0,0,89.1
2024-02-15 03:00:50,0,0,0,14,75.1,0,0,0,0,0,0,89.1
2024-02-15 03:01:00,0,0.700,0,13.6,76,0,0,0,0,0,0,90.3
2024-02-15 03:01:10,0,0,0,14.1,73.7,0,0,0,0,0,0,87.8
2024-02-15 03:01:20,0,0,0,14.1,74.3,0,0,0,0,0,0,88.4
2024-02-15 03:01:30,0,0.800,0,13.5,75.2,0,0,0,0,0,0,89.5
2024-02-15 03:01:40,0,0,0,14,74.3,0,0,0,0,0,0,88.3
2024-02-15 03:01:50,0,0,0,14.8,75.3,0,0,0,0,0,0,90.1
2024-02-15 03:02:00,0,0.800,0,13.2,75.2,0,0,0,0,0,0,89.2
2024-02-15 03:02:10,0,0,0,12.7,75.3,0,0,0,0,0,0,88
2024-02-15 03:02:20,0,0,0,12.6,76.7,0,0,0,0,0,0,89.3
2024-02-15 03:02:30,0,0,0,5.60,27.1,1.20,0,0,0,0,0,33.9
2024-02-15 03:02:40,0,0,0,12.4,75.4,0,0,0,0,0,0,87.8
2024-02-15 03:02:50,0,0,0,12,75.2,0,0,0,0,0,0,87.2
2024-02-15 03:03:00,0,1.50,0,13.6,75.2,0,0,0,0,0,0,90.3
2024-02-15 03:03:10,0,0,0,13.3,75.2,0,0,0,0,0,0,88.5
2024-02-15 03:03:20,0,0,0,13.8,75.1,0,0,0,0,0,0,88.9
2024-02-15 03:03:30,0,0,0,13.9,74.5,0,0,0,0,0,0,88.4
2024-02-15 03:03:40,0,0,0,14,75.1,0,0,0,0,0,0,89.1
2024-02-15 03:03:50,0,0,0,14.2,75.2,0,0,0,0,0,0,89.4
2024-02-15 03:04:00,0,0.100,0,13.6,75.2,0,0,0,0,0,0,88.9
2024-02-15 03:04:10,0,0,0,14.1,72.9,0,0,0,0,0,0,87
2024-02-15 03:04:20,0,0,0,13.4,75.1,0,0,0,0,0,0,88.5
2024-02-15 03:04:30,0,0,0,6.10,35.9,0,0,0,0,0,0,42
2024-02-15 03:04:40,0,0,0,12.8,65.8,1.20,0,0,0,0,0,79.8
2024-02-15 03:04:50,0,0,0,13.8,75.1,0,0,0,0,0,0,88.9
2024-02-15 03:05:00,0,0.200,0,14.6,76,0,0,0,0,0,0,90.8
2024-02-15 03:05:10,0,0,0,14.4,76,0,0,0,0,0,0,90.4
2024-02-15 03:05:20,0,0,0,13.9,76,0,0,0,0,0,0,89.9
2024-02-15 03:05:30,0,0,0,14,74.6,0,0,0,0,0,0,88.6
2024-02-15 03:05:40,0,0,0,13.6,75.8,0,0,0,0,0,0,89.4
2024-02-15 03:05:50,0,0,0,14,75.4,0,0,0,0,0,0,89.4
2024-02-15 03:06:00,0,0.700,0,14,75,0,0,0,0,0,0,89.7
2024-02-15 03:06:10,0,0,0,13.4,74.4,0,0,0,0,0,0,87.8
2024-02-15 03:06:20,0,0,0,6.90,67.9,0,0,0,0,0,0,74.8
2024-02-15 03:06:30,0,0,0,7.10,61.6,0,0,0,0,0,0,68.7
2024-02-15 03:06:40,0,0,0,8.70,43.3,1.20,0,0,0,0,0,53.2
2024-02-15 03:06:50,0,0,0,14,76,0,0,0,0,0,0,90
2024-02-15 03:07:00,0,0.700,0,14.1,74.4,0,0,0,0,0,0,89.2
2024-02-15 03:07:10,0,0,0,14.9,74.4,0,0,0,0,0,0,89.3
2024-02-15 03:07:20,0,0,0,14.6,76,0,0,0,0,0,0,90.6
2024-02-15 03:07:30,0,0.300,0,13.4,75.2,0,0,0,0,0,0,88.9
2024-02-15 03:07:40,0,0,0,13.9,75.2,0,0,0,0,0,0,89.1
2024-02-15 03:07:50,0,0,0,14.3,75.2,0,0,0,0,0,0,89.5
2024-02-15 03:08:00,0,0.100,0,13.3,75.3,0,0,0,0,0,0,88.7
2024-02-15 03:08:10,0,0,0,13.8,74.3,0,0,0,0,0,0,88.1
2024-02-15 03:08:20,0,0,0,13.6,76,0,0,0,0,0,0,89.6
2024-02-15 03:08:30,0,0,0,13.5,72.8,0,0,0,0,0,0,86.3
2024-02-15 03:08:40,0,0,0,4.80,20.8,1.20,0,0,0,0,0,26.8
2024-02-15 03:08:50,0,0,0,13.2,76.7,0,0,0,0,0,0,89.9
2024-02-15 03:09:00,0,0,0,13.6,74.5,0,0,0,0,0,0,88.1
2024-02-15 03:09:10,0,0,0,13.5,72.8,0,0,0,0,0,0,86.3
2024-02-15 03:09:20,0,0,0,14.1,74.5,0,0,0,0,0,0,88.6
2024-02-15 03:09:30,0,0,0,13.6,75.1,0,0,0,0,0,0,88.7
2024-02-15 03:09:40,0,0,0,12.3,73.7,0,0,0,0,0,0,86
2024-02-15 03:09:50,0,0,0,13.4,75.9,0,0,0,0,0,0,89.3
2024-02-15 03:10:00,0,0.800,0,14.1,76.8,0,0,0,0,0,0,91.7
2024-02-15 03:10:10,0,0,0,14.3,75.2,0,0,0,0,0,0,89.5
2024-02-15 03:10:20,0,0,0,14.4,75.2,0,0,0,0,0,0,89.6
2024-02-15 03:10:30,0,0.200,0,14.9,76,0,0,0,0,0,0,91.1
2024-02-15 03:10:40,0,0,0,6.10,32.7,0.100,0,0,0,0,0,38.9
2024-02-15 03:10:50,0,0,0,13.1,68.9,1.10,0,0,0,0,0,83.1
2024-02-15 03:11:00,0,0,0,14.6,74.6,0,0,0,0,0,0,89.2
2024-02-15 03:11:10,0,0,0,14,75.8,0,0,0,0,0,0,89.8
2024-02-15 03:11:20,0,0,0,13.8,74.5,0,0,0,0,0,0,88.3
2024-02-15 03:11:30,0,0.700,0,14.2,75.9,0,0,0,0,0,0,90.8
2024-02-15 03:11:40,0,0,0,14.4,76,0,0,0,0,0,0,90.4
2024-02-15 03:11:50,0,0,0,14.1,74.4,0,0,0,0,0,0,88.5
2024-02-15 03:12:00,0,0.200,0,13.8,74.4,0,0,0,0,0,0,88.4
2024-02-15 03:12:10,0,0,0,14.2,74.5,0,0,0,0,0,0,88.7
2024-02-15 03:12:20,0,0,0,14.2,75.9,0,0,0,0,0,0,90.1
2024-02-15 03:12:30,0,0,0,13.8,75.2,0,0,0,0,0,0,89
2024-02-15 03:12:40,0,0,0,10,52.7,0,0,0,0,0,0,62.7
2024-02-15 03:12:50,0,0,0,9.80,44.9,1.20,0,0,0,0,0,55.9
2024-02-15 03:13:00,0,0.100,0,14,75.2,0,0,0,0,0,0,89.3
2024-02-15 03:13:10,0,0,0,14.2,75.2,0,0,0,0,0,0,89.4
2024-02-15 03:13:20,0,0,0,13.7,74.5,0,0,0,0,0,0,88.2
2024-02-15 03:13:30,0,0,0,14,75.1,0,0,0,0,0,0,89.1
2024-02-15 03:13:40,0,0,0,13.5,74.4,0,0,0,0,0,0,87.9
2024-02-15 03:13:50,0,0,0,14,75.2,0,0,0,0,0,0,89.2
2024-02-15 03:14:00,0,0,0,14.6,73.7,0,0,0,0,0,0,88.3
2024-02-15 03:14:10,0,0,0,4.10,32.4,0,0,0,0,0,0,36.5
2024-02-15 03:14:20,0,0,0,3.50,52.2,0,0,0,0,0,0,55.7
2024-02-15 03:14:30,0,0,0,8,71.4,0,0,0,0,0,0,79.4
2024-02-15 03:14:40,0,0,0,5.80,63.3,0,0,0,0,0,0,69.1
2024-02-15 03:14:50,0,0,0,12.4,91.2,1.20,0,0,0,0,0,105
2024-02-15 03:15:00,0,0,0,12.4,90.3,0,0,0,0,0,0,103
2024-02-15 03:15:10,0,0,0,13.3,75.9,0,0,0,0,0,0,89.2
2024-02-15 03:15:20,0,0,0,13.8,76.8,0,0,0,0,0,0,90.6
2024-02-15 03:15:30,0,0,0,14.1,76,0,0,0,0,0,0,90.1
2024-02-15 03:15:40,0,0,0,14.4,74.5,0,0,0,0,0,0,88.9
2024-02-15 03:15:50,0,0,0,14.8,75.2,0,0,0,0,0,0,90
2024-02-15 03:16:00,0,0.800,0,14.7,75.1,0,0,0,0,0,0,90.6
2024-02-15 03:16:10,0,0,0,13.3,76,0,0,0,0,0,0,89.3
2024-02-15 03:16:20,0,0,0,12.7,76,0,0,0,0,0,0,88.7
2024-02-15 03:16:30,0,0,0,14.4,75.2,0,0,0,0,0,0,89.6
2024-02-15 03:16:40,0,0,0,13.9,72.9,0,0,0,0,0,0,86.8
2024-02-15 03:16:50,0,0,0,5.60,27.9,0.500,0,0,0,0,0,34
2024-02-15 03:17:00,0,0.100,0,13.4,72.8,0.700,0,0,0,0,0,87
2024-02-15 03:17:10,0,0,0,13.1,75.3,0,0,0,0,0,0,88.4
2024-02-15 03:17:20,0,0,0,13.6,75.9,0,0,0,0,0,0,89.5
2024-02-15 03:17:30,0,0.800,0,13.9,76,0,0,0,0,0,0,90.7
2024-02-15 03:17:40,0,0,0,13.6,74.4,0,0,0,0,0,0,88
2024-02-15 03:17:50,0,0,0,14.2,74.6,0,0,0,0,0,0,88.8
2024-02-15 03:18:00,0,0.700,0,13.4,75.1,0,0,0,0,0,0,89.2
2024-02-15 03:18:10,0,0,0,14.1,75.1,0,0,0,0,0,0,89.2
2024-02-15 03:18:20,0,0,0,14.4,72.9,0,0,0,0,0,0,87.3
2024-02-15 03:18:30,0,0,0,13.9,74.9,0,0,0,0,0,0,88.8
2024-02-15 03:18:40,0,0,0,13.9,74.6,0,0,0,0,0,0,88.5
2024-02-15 03:18:50,0,0,0,9,48.7,0,0,0,0,0,0,57.7
2024-02-15 03:19:00,0,0.100,0,9.50,50.8,1.20,0,0,0,0,0,61.6
2024-02-15 03:19:10,0,0,0,13,74.9,0,0,0,0,0,0,87.9
2024-02-15 03:19:20,0,0,0,13.6,73.7,0,0,0,0,0,0,87.3
2024-02-15 03:19:30,0,2.20,0,13.6,75,0,0,0,0,0,0,90.8
2024-02-15 03:19:40,0,0,0,13.3,74.4,0,0,0,0,0,0,87.7
2024-02-15 03:19:50,0,0,0,13.1,76.9,0,0,0,0,0,0,90
2024-02-15 03:20:00,0,0.800,0,13.7,75.3,0,0,0,0,0,0,89.8
2024-02-15 03:20:10,0,0,0,13.4,75.9,0,0,0,0,0,0,89.3
2024-02-15 03:20:20,0,0,0,15,76,0,0,0,0,0,0,91
2024-02-15 03:20:30,0,0,0,14.7,73.6,0,0,0,0,0,0,88.3
2024-02-15 03:20:40,0,0,0,13.3,76.8,0,0,0,0,0,0,90.1
2024-02-15 03:20:50,0,0,0,11.8,68.7,0,0,0,0,0,0,80.5
2024-02-15 03:21:00,0,0,0,0.100,1.60,0,0,0,0,0,0,1.70
2024-02-15 03:21:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:21:20,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:21:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:21:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:21:50,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:22:00,0,0,0,0.100,0,0,0,0,0,0,0,0.100
2024-02-15 03:22:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:22:20,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:22:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:22:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:22:50,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:23:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:23:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:23:20,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:23:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:23:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:23:50,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:24:00,0,0,0,0.100,0,0,0,0,0,0,0,0.100
2024-02-15 03:24:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:24:20,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:24:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:24:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:24:50,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:25:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:25:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:25:20,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:25:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:25:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:25:50,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:26:00,0,0,0,0.100,0,2.10,0,0,0,0,0,2.20
2024-02-15 03:26:10,0,0,0,0,0,0.300,0,0,0,0,0,0.300
2024-02-15 03:26:20,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:26:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:26:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:26:50,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 03:27:00,0,0,0,8.10,132,0,0,0,0,0,0,140
2024-02-15 03:27:10,0,0,0,12.7,144,0,0,0,0,0,0,157
2024-02-15 03:27:20,0,0,0,13.2,147,0,0,0,0,0,0,160
2024-02-15 03:27:30,0,0,0,12.8,143,0,0,0,0,0,0,155
2024-02-15 03:27:40,0,0,0,12.5,142,0,0,0,0,0,0,155
2024-02-15 03:27:50,0,0,0,12.6,141,0,0,0,0,0,0,154
2024-02-15 03:28:00,0,2.90,0,7.60,102,0,0,0,0,0,0,112
2024-02-15 03:28:10,0,0,0,9.40,180,2.30,0,0,0,0,0.100,192
2024-02-15 03:28:20,0,0,0,2.20,111,0,0,0,0,0.200,0,114
2024-02-15 03:28:30,0,0,0,2.20,96.7,0,0,0,0,0,0,98.9
2024-02-15 03:28:40,0,0,0,1.10,65.3,0,0,0,0,0.200,0,66.6
2024-02-15 03:28:50,0,0,0,5.40,175,0,0,0,0,0,0,180
