sep=,
"Time","CompleteJob (INTERNAL)","CompleteJob (NOT_FOUND)","CreateProcessInstance (NOT_FOUND)","ActivateJobs (OK)","CompleteJob (OK)","CreateProcessInstance (OK)","DeployResource (OK)","Topology (OK)","ActivateJobs (RESOURCE_EXHAUSTED)","CreateProcessInstance (RESOURCE_EXHAUSTED)","Total requests completed"
2024-02-16 15:03:30,,0.0818,0,12.7,68.9,0.109,0,0,0,0,81.7
2024-02-16 15:03:40,,0.0818,0,13.5,73.3,0.100,0,0,0,0,87.0
2024-02-16 15:03:50,,0.0818,0,13.8,74.3,0,0,0,0,0,88.2
2024-02-16 15:04:00,,0.0818,0,13.3,70.1,0.109,0,0,0,0,83.6
2024-02-16 15:04:10,,0.209,0,13.3,70.1,0.109,0,0,0,0,83.7
2024-02-16 15:04:20,,0.209,0,13.3,70.3,0.109,0,0,0,0,83.9
2024-02-16 15:04:30,,0.209,0,13.4,70.5,0.109,0,0,0,0,84.2
2024-02-16 15:04:40,,0.336,0,13.4,70.5,0.109,0,0,0,0,84.4
2024-02-16 15:04:50,,0.336,0,13.4,70.6,0.109,0,0,0,0,84.5
2024-02-16 15:05:00,,0.255,0,13.2,70.3,0.109,0,0,0,0,83.9
2024-02-16 15:05:10,,0.264,0,13.1,70.3,0.109,0,0,0,0,83.8
2024-02-16 15:05:20,,0.264,0,13,70.4,0.109,0,0,0,0,83.8
2024-02-16 15:05:30,,0.264,0,13.0,70.2,0.109,0,0,0,0,83.5
2024-02-16 15:05:40,,0.264,0,12.3,67.8,0.109,0,0,0,0,80.4
2024-02-16 15:05:50,,0.264,0,12.1,70.0,0,0,0,0,0,82.3
2024-02-16 15:06:00,,0.136,0,11.3,69.0,0.0273,0,0,0,0,80.4
2024-02-16 15:06:10,,0.136,0,11.2,69.7,0.109,0,0,0,0,81.1
2024-02-16 15:06:20,,0.136,0,11.1,69.7,0.109,0,0,0,0,81.1
2024-02-16 15:06:30,,0.00909,0,11.1,69.7,0.109,0,0,0,0,80.9
2024-02-16 15:06:40,,0.00909,0,11.1,69.7,0.109,0,0,0,0,80.9
2024-02-16 15:06:50,,0.00909,0,11.2,69.7,0.109,0,0,0,0,81.0
2024-02-16 15:07:00,,0,0,11.2,69.7,0.109,0,0,0,0,81.0
2024-02-16 15:07:10,,0.00909,0,11.1,69.7,0.109,0,0,0,0,81.0
2024-02-16 15:07:20,,0.00909,0,11.0,69.6,0.109,0,0,0,0,80.8
2024-02-16 15:07:30,,0.00909,0,11.7,72.8,0.109,0,0,0,0,84.6
2024-02-16 15:07:40,,0.00909,0,12.5,74.6,0.109,0,0,0,0,87.2
2024-02-16 15:07:50,,0.00909,0,13.3,75.5,0.0818,0,0,0,0,88.9
2024-02-16 15:08:00,,0.00909,0,13.1,72.7,0,0,0,0,0,85.8
2024-02-16 15:08:10,,0.00909,0,12.8,70.8,0.109,0,0,0,0,83.7
2024-02-16 15:08:20,,0.00909,0,12.8,70.9,0.109,0,0,0,0,83.8
2024-02-16 15:08:30,,0.00909,0,12.9,71.0,0.109,0,0,0,0,84.0
2024-02-16 15:08:40,,0.0727,0,12.9,71.1,0.109,0,0,0,0,84.2
2024-02-16 15:08:50,,0.0727,0,13.0,71.1,0.109,0,0,0,0,84.2
2024-02-16 15:09:00,,0.0636,0,13.1,71.1,0.109,0,0,0,0,84.4
2024-02-16 15:09:10,,0.0636,0,13.2,71.3,0.109,0,0,0,0,84.6
2024-02-16 15:09:20,,0.0636,0,13.2,71.3,0.109,0,0,0,0,84.8
2024-02-16 15:09:30,,0.0636,0,13.4,71.4,0.109,0,0,0,0,84.9
2024-02-16 15:09:40,,0.0636,0,13.4,71.5,0.109,0,0,0,0,85.1
2024-02-16 15:09:50,,0.0636,0,13.6,73.5,0.109,0,0,0,0,87.3
2024-02-16 15:10:00,,0.0636,0,13.7,74.5,0,0,0,0,0,88.2
2024-02-16 15:10:10,,0.0636,0,12.9,70.0,0.109,0,0,0,0,83.1
2024-02-16 15:10:20,,0.0636,0,13.0,69.9,0.109,0,0,0,0,83.0
2024-02-16 15:10:30,,0,0,13,69.8,0.109,0,0,0,0,82.9
2024-02-16 15:10:40,,0,0,13.0,69.8,0.109,0,0,0,0,82.9
2024-02-16 15:10:50,,0,0,13.0,69.7,0.109,0,0,0,0,82.8
2024-02-16 15:11:00,,0,0,12.9,69.8,0.109,0,0,0,0,82.8
2024-02-16 15:11:10,,0,0,12.9,69.7,0.109,0,0,0,0,82.7
2024-02-16 15:11:20,,0,0,12.9,69.7,0.109,0,0,0,0,82.7
2024-02-16 15:11:30,,0,0,12.9,69.7,0.109,0,0,0,0,82.7
2024-02-16 15:11:40,,0,0,12.9,69.4,0.109,0,0,0,0,82.4
2024-02-16 15:11:50,,0,0,12.4,69.4,0.109,0,0,0,0,81.9
2024-02-16 15:12:00,,0,0,12.4,73.1,0,0,0,0,0,85.5
2024-02-16 15:12:10,,0.0364,0,11.8,70.5,0.0636,0,0,0,0,82.4
2024-02-16 15:12:20,,0.0364,0,11.5,70.6,0.109,0,0,0,0,82.3
2024-02-16 15:12:30,,0.0364,0,11.5,70.5,0.109,0,0,0,0,82.1
2024-02-16 15:12:40,,0.0364,0,11.4,70.6,0.109,0,0,0,0,82.1
2024-02-16 15:12:50,,0.0364,0,11.4,70.5,0.109,0,0,0,0,82.0
2024-02-16 15:13:00,,0.0364,0,11.3,70.6,0.109,0,0,0,0,82.1
2024-02-16 15:13:10,,0.0364,0,11.4,70.8,0.109,0,0,0,0,82.4
2024-02-16 15:13:20,,0.0364,0,11.4,70.7,0.109,0,0,0,0,82.3
2024-02-16 15:13:30,,0.0364,0,11.6,71.1,0.109,0,0,0,0,82.8
2024-02-16 15:13:40,,0.118,0,12.4,72.0,0.109,0,0,0,0,84.6
2024-02-16 15:13:50,,0.118,0,13.1,72.7,0.109,0,0,0,0,86.0
2024-02-16 15:14:00,,0.0818,0,13.8,75.3,0.0455,0,0,0,0,89.1
2024-02-16 15:14:10,,0.0818,0,13.2,72.1,0,0,0,0,0,85.4
2024-02-16 15:14:20,,0.0818,0,12.8,70.5,0.109,0,0,0,0,83.5
2024-02-16 15:14:30,,0.0818,0,12.2,69.8,0.109,0,0,0,0,82.2
2024-02-16 15:14:40,,0.0818,0,11.7,69.6,0.109,0,0,0,0,81.5
2024-02-16 15:14:50,,0.0818,0,11.0,69.2,0.109,0,0,0,0,80.5
2024-02-16 15:15:00,,0.0818,0,10.2,68.2,0.109,0,0,0,0,78.6
2024-02-16 15:15:10,,0.0818,0,9.37,68.0,0.109,0,0,0,0,77.5
2024-02-16 15:15:20,,0.0818,0,8.90,67.6,0.109,0,0,0,0,76.7
2024-02-16 15:15:30,,0,0,8.65,67.5,0.109,0,0,0,0,76.3
2024-02-16 15:15:40,,0.0182,0,8.70,67.5,0.109,0,0,0,0,76.3
2024-02-16 15:15:50,,0.0182,0,8.68,67.5,0.109,0,0,0,0,76.3
2024-02-16 15:16:00,,0.0182,0,9.33,70.5,0.109,0,0,0,0,80.0
2024-02-16 15:16:10,,0.0182,0,9.81,72.2,0,0,0,0,0,82.0
2024-02-16 15:16:20,,0.0182,0,10.2,71.2,0.109,0,0,0,0,81.6
2024-02-16 15:16:30,,0.0182,0,10.7,71.5,0.109,0,0,0,0,82.4
2024-02-16 15:16:40,,0.0364,0,11.5,71.7,0.109,0,0,0,0,83.3
2024-02-16 15:16:50,,0.0364,0,12.3,72.7,0.109,0,0,0,0,85.1
2024-02-16 15:17:00,,0.0364,0,12.9,72.9,0.109,0,0,0,0,86.0
2024-02-16 15:17:10,,0.100,0,13.3,73.2,0.109,0,0,0,0,86.7
2024-02-16 15:17:20,,0.100,0,13.3,73.3,0.109,0,0,0,0,86.8
2024-02-16 15:17:30,,0.0818,0,13.1,73.2,0.109,0,0,0,0,86.5
2024-02-16 15:17:40,,0.0909,0,13.1,73.1,0.109,0,0,0,0,86.3
2024-02-16 15:17:50,,0.0909,0,13.1,73.0,0.109,0,0,0,0,86.3
2024-02-16 15:18:00,,0.0909,0,13.1,73.2,0.109,0,0,0,0,86.5
2024-02-16 15:18:10,,0.0909,0,13.4,74.8,0,0,0,0,0,88.3
2024-02-16 15:18:20,,0.0909,0,12.6,70.2,0.0818,0,0,0,0,83.1
2024-02-16 15:18:30,,0.0727,0,12.5,70.4,0.109,0,0,0,0,83.1
2024-02-16 15:18:40,,0.0727,0,12.6,70.5,0.109,0,0,0,0,83.2
2024-02-16 15:18:50,,0.0727,0,12.7,70.7,0.109,0,0,0,0,83.6
2024-02-16 15:19:00,,0.00909,0,12.9,70.8,0.109,0,0,0,0,83.7
2024-02-16 15:19:10,,0.0182,0,13.1,70.8,0.109,0,0,0,0,83.9
2024-02-16 15:19:20,,0.0182,0,13.2,70.7,0.109,0,0,0,0,84.0
2024-02-16 15:19:30,,0.00909,0,13.2,70.8,0.109,0,0,0,0,84.2
2024-02-16 15:19:40,,0.00909,0,13.2,70.9,0.109,0,0,0,0,84.3
2024-02-16 15:19:50,,0.00909,0,13.1,70.8,0.109,0,0,0,0,84.0
2024-02-16 15:20:00,,0.00909,0,13.0,70.7,0.109,0,0,0,0,83.9
2024-02-16 15:20:10,,0.00909,0,13.8,75.3,0.0273,0,0,0,0,89.2
2024-02-16 15:20:20,,0.00909,0,13.2,71.8,0,0,0,0,0,85.0
2024-02-16 15:20:30,,0.00909,0,12.8,70.6,0.109,0,0,0,0,83.6
2024-02-16 15:20:40,,0.136,0,12.7,70.5,0.109,0,0,0,0,83.5
2024-02-16 15:20:50,,0.136,0,12.7,70.5,0.109,0,0,0,0,83.4
2024-02-16 15:21:00,,0.127,0,12.6,70.6,0.109,0,0,0,0,83.4
2024-02-16 15:21:10,,0.127,0,12.6,70.8,0.109,0,0,0,0,83.7
2024-02-16 15:21:20,,0.127,0,12.4,70.8,0.109,0,0,0,0,83.5
2024-02-16 15:21:30,,0.127,0,12.4,70.8,0.109,0,0,0,0,83.5
2024-02-16 15:21:40,,0.209,0,12.5,70.9,0.109,0,0,0,0,83.7
2024-02-16 15:21:50,,0.209,0,12.5,70.9,0.109,0,0,0,0,83.8
2024-02-16 15:22:00,,0.209,0,12.6,70.9,0.109,0,0,0,0,83.8
2024-02-16 15:22:10,,0.273,0,13.1,74.3,0.109,0,0,0,0,87.8
2024-02-16 15:22:20,,0.273,0,13.0,73.7,0,0,0,0,0,87.0
2024-02-16 15:22:30,,0.145,0,12.6,70.3,0.109,0,0,0,0,83.1
2024-02-16 15:22:40,,0.145,0,12.5,70.2,0.109,0,0,0,0,82.9
2024-02-16 15:22:50,,0.145,0,12.5,70.0,0.109,0,0,0,0,82.8
2024-02-16 15:23:00,,0.145,0,12.5,70.0,0.109,0,0,0,0,82.7
2024-02-16 15:23:10,,0.209,0,12.5,70.0,0.109,0,0,0,0,82.9
2024-02-16 15:23:20,,0.209,0,12.6,70.0,0.109,0,0,0,0,83.0
2024-02-16 15:23:30,,0.127,0,12.7,70.0,0.109,0,0,0,0,82.9
2024-02-16 15:23:40,,0.136,0,12.7,70.2,0.109,0,0,0,0,83.1
2024-02-16 15:23:50,,0.136,0,12.7,70.3,0.109,0,0,0,0,83.2
2024-02-16 15:24:00,,0.0727,0,12.8,70.3,0.109,0,0,0,0,83.3
2024-02-16 15:24:10,,0.0727,0,13.1,72.1,0.109,0,0,0,0,85.4
2024-02-16 15:24:20,,0.0727,0,13.6,75.4,0,0,0,0,0,89.1
2024-02-16 15:24:30,,0.0727,0,12.9,70.8,0.109,0,0,0,0,83.8
2024-02-16 15:24:40,,0.136,0,12.3,70.4,0.109,0,0,0,0,83.0
2024-02-16 15:24:50,,0.136,0,11.6,69.5,0.109,0,0,0,0,81.3
2024-02-16 15:25:00,,0.0727,0,10.9,68.7,0.109,0,0,0,0,79.8
2024-02-16 15:25:10,,0.0727,0,10.4,68.3,0.109,0,0,0,0,78.9
2024-02-16 15:25:20,,0.0727,0,10.1,68.3,0.109,0,0,0,0,78.6
2024-02-16 15:25:30,,0.0636,0,10.1,68.2,0.109,0,0,0,0,78.4
2024-02-16 15:25:40,,0.127,0,10.0,68.2,0.109,0,0,0,0,78.5
2024-02-16 15:25:50,,0.127,0,10.0,68.2,0.109,0,0,0,0,78.5
2024-02-16 15:26:00,,0.127,0,9.97,68.3,0.109,0,0,0,0,78.5
2024-02-16 15:26:10,,0.200,0,10.1,68.3,0.109,0,0,0,0,78.6
2024-02-16 15:26:20,,0.200,0,10.8,73.0,0,0,0,0,0,84.0
2024-02-16 15:26:30,,0.136,0,11.0,71.3,0,0,0,0,0,82.5
2024-02-16 15:26:40,,0.136,0,10.5,65.4,0,0,0,0,0,76.1
2024-02-16 15:26:50,,0.136,0,10.0,59.3,0,0,0,0,0,69.5
2024-02-16 15:27:00,,0.136,0,9.26,52.9,0,0,0,0,0,62.3
2024-02-16 15:27:10,,0.136,0,8.32,46.0,0,0,0,0,0,54.5
2024-02-16 15:27:20,,0.136,0,7.08,39.2,0,0,0,0,0,46.4
2024-02-16 15:27:30,,0.0727,0,5.85,32.2,0,0,0,0,0,38.1
2024-02-16 15:27:40,,0.0727,0,4.62,25.4,0,0,0,0,0,30.1
2024-02-16 15:27:50,,0.0727,0,3.42,18.5,0,0,0,0,0,22.0
2024-02-16 15:28:00,,0,0,2.10,11.7,0,0,0,0,0,13.8
2024-02-16 15:28:10,,0,0,0.873,4.92,0,0,0,0,0,5.79
2024-02-16 15:28:20,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 15:28:30,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 15:28:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 15:28:50,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 15:29:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 15:29:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 15:29:20,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 15:29:30,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 15:29:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 15:29:50,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 15:30:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 15:30:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 15:30:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 15:30:30,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 15:30:40,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 15:30:50,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 15:31:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 15:31:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 15:31:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 15:31:30,,0,0,0.0273,0.0727,0.00909,0,0,0,0,0.109
2024-02-16 15:31:40,,0,0,1.45,10.7,0.218,0,0,0,0,12.4
2024-02-16 15:31:50,,0,0,2.74,24.1,0.218,0,0,0,0,27.1
2024-02-16 15:32:00,,0,0,3.94,37.3,0.218,0,0,0,0,41.5
2024-02-16 15:32:10,,0,0,5.15,50.3,0.218,0,0,0,0,55.7
2024-02-16 15:32:20,,0,0,6.25,63.3,0.218,0,0,0,0,69.8
2024-02-16 15:32:30,,0,0,7.37,76.3,0.218,0,0,0,0,83.9
2024-02-16 15:32:40,,0.127,0,8.55,89.2,0.218,0,0,0,0,98.1
2024-02-16 15:32:50,,0.127,0,9.70,102,0.218,0,0,0,0,112
2024-02-16 15:33:00,,0.127,0,10.9,115,0.218,0,0,0,0,126
2024-02-16 15:33:10,,0.127,0,12.0,128,0.218,0,0,0,0,141
2024-02-16 15:33:20,,0.127,0,13.2,141,0.209,0,0,0,0,155
2024-02-16 15:33:30,,0.127,0,13.0,144,0,0,0,0,0,157
2024-02-16 15:33:40,,0.127,0,12.9,138,0.218,0,0,0,0,152
2024-02-16 15:33:50,,0.127,0,12.9,138,0.218,0,0,0,0,151
2024-02-16 15:34:00,,0.127,0,12.4,135,0.218,0,0,0,0,148
2024-02-16 15:34:10,,0.255,0,12.3,134,0.218,0,0,0,0,147
2024-02-16 15:34:20,,0.255,0,12.3,134,0.218,0,0,0,0,147
2024-02-16 15:34:30,,0.127,0,12.3,134,0.218,0,0,0,0,147
2024-02-16 15:34:40,,0.127,0,12.3,135,0.218,0,0,0,0,148
2024-02-16 15:34:50,,0.127,0,12.2,135,0.218,0,0,0,0,147
2024-02-16 15:35:00,,0.127,0,12.2,135,0.218,0,0,0,0,147
2024-02-16 15:35:10,,0.300,0,12.2,134,0.218,0,0,0,0,147
2024-02-16 15:35:20,,0.300,0,12.2,134,0.218,0,0,0,0,147
2024-02-16 15:35:30,,0.300,0,12.1,139,0,0,0,0,0,152
2024-02-16 15:35:40,,0.300,0,12.1,139,0.00909,0,0,0,0,152
2024-02-16 15:35:50,,0.300,0,12.9,142,0.218,0,0,0,0,156
2024-02-16 15:36:00,,0.173,0,13.1,143,0.218,0,0,0,0,156
2024-02-16 15:36:10,,0.173,0,13.1,143,0.218,0,0,0,0,157
2024-02-16 15:36:20,,0.173,0,13.1,143,0.218,0,0,0,0,156
2024-02-16 15:36:30,,0.173,0,13.1,142,0.218,0,0,0,0,156
2024-02-16 15:36:40,,0.336,0,13.0,142,0.218,0,0,0,0,156
2024-02-16 15:36:50,,0.336,0,13.0,142,0.218,0,0,0,0,155
2024-02-16 15:37:00,,0.164,0,13.0,143,0.218,0,0,0,0,156
2024-02-16 15:37:10,,0.355,0,13,142,0.218,0,0,0,0,156
2024-02-16 15:37:20,,0.355,0,12.9,143,0.218,0,0,0,0,156
2024-02-16 15:37:30,,0.355,0,13.0,142,0.209,0,0,0,0,156
2024-02-16 15:37:40,,0.355,0,12.6,142,0,0,0,0,0,155
2024-02-16 15:37:50,,0.355,0,12.6,138,0.164,0,0,0,0,151
2024-02-16 15:38:00,,0.355,0,12.8,138,0.218,0,0,0,0,151
2024-02-16 15:38:10,,0.355,0,13.0,139,0.218,0,0,0,0,152
2024-02-16 15:38:20,,0.355,0,13.1,139,0.218,0,0,0,0,153
2024-02-16 15:38:30,,0.191,0,13.2,139,0.218,0,0,0,0,153
2024-02-16 15:38:40,,0.191,0,13.1,139,0.218,0,0,0,0,153
2024-02-16 15:38:50,,0.191,0,13.1,139,0.218,0,0,0,0,153
2024-02-16 15:39:00,,0,0,12.5,134,0.218,0,0,0,0,147
2024-02-16 15:39:10,,0.409,0,11.7,127,0.218,0,0,0.00909,0,139
2024-02-16 15:39:20,,0.409,0,11.1,125,0.218,0,0,0.00909,0,137
2024-02-16 15:39:30,,0.409,0,10.9,124,0.218,0,0,0.00909,0,136
2024-02-16 15:39:40,,0.627,0,10.9,129,0.0545,0,0,0.00909,0,140
2024-02-16 15:39:50,,0.627,0,10.7,129,0,0,0,0.00909,0,141
2024-02-16 15:40:00,,0.627,0,10.5,134,0.218,0,0,0.00909,0,145
2024-02-16 15:40:10,,0.627,0,10.2,136,0.218,0,0,0.00909,0,147
2024-02-16 15:40:20,,0.627,0,10.2,136,0.218,0,0,0.00909,0,147
2024-02-16 15:40:30,,0.627,0,10.2,136,0.218,0,0,0.00909,0,147
2024-02-16 15:40:40,,0.627,0,10.2,136,0.218,0,0,0.00909,0,147
2024-02-16 15:40:50,,0.627,0,10.8,141,0.218,0,0,0.00909,0,152
2024-02-16 15:41:00,,0.218,0,11.6,148,0.218,0,0,0,0,160
2024-02-16 15:41:10,,0.218,0,12.1,149,0.218,0,0,0,0,162
2024-02-16 15:41:20,,0.218,0,12.3,150,0.218,0,0,0,0,163
2024-02-16 15:41:30,,0,0,12.3,150,0.218,0,0,0,0,162
2024-02-16 15:41:40,,0.0727,0,12.2,149,0.218,0,0,0,0,162
2024-02-16 15:41:50,,0.0727,0,12.4,145,0,0,0,0,0,157
2024-02-16 15:42:00,,0.0727,0,12.5,141,0.0636,0,0,0,0,153
2024-02-16 15:42:10,,0.0818,0,12.8,140,0.218,0,0,0,0,153
2024-02-16 15:42:20,,0.0818,0,12.9,140,0.218,0,0,0,0,153
2024-02-16 15:42:30,,0.0818,0,12.9,140,0.218,0,0,0,0,153
2024-02-16 15:42:40,,0.273,0,12.9,140,0.218,0,0,0,0,153
2024-02-16 15:42:50,,0.273,0,12.9,140,0.218,0,0,0,0,153
2024-02-16 15:43:00,,0.273,0,12.9,140,0.218,0,0,0,0,153
2024-02-16 15:43:10,,0.300,0,13.0,140,0.218,0,0,0,0,154
2024-02-16 15:43:20,,0.300,0,13.0,141,0.218,0,0,0,0,154
2024-02-16 15:43:30,,0.227,0,12.9,139,0.218,0,0,0,0,153
2024-02-16 15:43:40,,0.227,0,12.0,136,0.218,0,0,0,0,148
2024-02-16 15:43:50,,0.227,0,12.0,137,0.155,0,0,0,0,150
2024-02-16 15:44:00,,0.218,0,11.8,138,0,0,0,0,0,150
2024-02-16 15:44:10,,0.218,0,12.0,138,0.218,0,0,0,0,151
2024-02-16 15:44:20,,0.218,0,12.0,138,0.218,0,0,0,0,151
2024-02-16 15:44:30,,0.0273,0,12.1,139,0.218,0,0,0,0,151
2024-02-16 15:44:40,,0.0273,0,12.1,139,0.218,0,0,0,0,152
2024-02-16 15:44:50,,0.0273,0,12.2,139,0.218,0,0,0,0,152
2024-02-16 15:45:00,,0,0,12.1,139,0.218,0,0,0,0,151
2024-02-16 15:45:10,,0.127,0,12.2,139,0.218,0,0,0,0,151
2024-02-16 15:45:20,,0.127,0,12.4,141,0.218,0,0,0,0,154
2024-02-16 15:45:30,,0.127,0,13.2,144,0.218,0,0,0,0,158
2024-02-16 15:45:40,,0.127,0,13.3,145,0.218,0,0,0,0,158
2024-02-16 15:45:50,,0.127,0,13.2,144,0.218,0,0,0,0,158
2024-02-16 15:46:00,,0.127,0,13.0,144,0,0,0,0,0,157
2024-02-16 15:46:10,,0.127,0,12.8,141,0.00909,0,0,0,0,154
2024-02-16 15:46:20,,0.127,0,13.0,138,0.218,0,0,0,0,151
2024-02-16 15:46:30,,0.127,0,13.0,138,0.218,0,0,0,0,151
2024-02-16 15:46:40,,0.127,0,12.9,137,0.218,0,0,0,0,151
2024-02-16 15:46:50,,0.127,0,12.9,137,0.218,0,0,0,0,151
2024-02-16 15:47:00,,0,0,12.9,138,0.218,0,0,0,0,151
2024-02-16 15:47:10,,0.0364,0,12.9,138,0.218,0,0,0,0,151
2024-02-16 15:47:20,,0.0364,0,12.9,137,0.218,0,0,0,0,150
2024-02-16 15:47:30,,0.0364,0,12.9,137,0.218,0,0,0,0,150
2024-02-16 15:47:40,,0.300,0,12.9,137,0.218,0,0,0,0,150
2024-02-16 15:47:50,,0.300,0,12.8,137,0.218,0,0,0,0,150
2024-02-16 15:48:00,,0.300,0,12.9,140,0.209,0,0,0,0,153
2024-02-16 15:48:10,,0.300,0,12.7,143,0,0,0,0,0,156
2024-02-16 15:48:20,,0.300,0,12.8,138,0.191,0,0,0,0,152
2024-02-16 15:48:30,,0.300,0,13,139,0.218,0,0,0,0,152
2024-02-16 15:48:40,,0.300,0,12.9,139,0.218,0,0,0,0,152
2024-02-16 15:48:50,,0.300,0,12.2,135,0.218,0,0,0,0,147
2024-02-16 15:49:00,,0.264,0,11.9,133,0.218,0,0,0,0,145
2024-02-16 15:49:10,,0.264,0,11.8,133,0.218,0,0,0,0,145
2024-02-16 15:49:20,,0.264,0,11.7,133,0.218,0,0,0,0,145
2024-02-16 15:49:30,,0,0,11.6,133,0.218,0,0,0,0,144
2024-02-16 15:49:40,,0.127,0,11.8,133,0.218,0,0,0,0,145
2024-02-16 15:49:50,,0.127,0,11.9,134,0.218,0,0,0,0,146
2024-02-16 15:50:00,,0.127,0,12.0,133,0.218,0,0,0,0,146
2024-02-16 15:50:10,,0.191,0,11.9,138,0.0273,0,0,0,0,150
2024-02-16 15:50:20,,0.191,0,11.8,138,0,0,0,0,0,150
2024-02-16 15:50:30,,0.191,0,12.2,138,0.218,0,0,0,0,151
2024-02-16 15:50:40,,0.418,0,12.9,142,0.218,0,0,0,0,156
2024-02-16 15:50:50,,0.418,0,13.2,144,0.218,0,0,0,0,158
2024-02-16 15:51:00,,0.418,0,13.2,144,0.218,0,0,0,0,158
2024-02-16 15:51:10,,0.418,0,13.2,144,0.218,0,0,0,0,158
2024-02-16 15:51:20,,0.418,0,13.2,144,0.218,0,0,0,0,158
2024-02-16 15:51:30,,0.291,0,13.0,143,0.218,0,0,0,0,156
2024-02-16 15:51:40,,0.291,0,12.9,143,0.218,0,0,0,0,156
2024-02-16 15:51:50,,0.291,0,12.8,143,0.218,0,0,0,0,156
2024-02-16 15:52:00,,0.227,0,12.9,143,0.218,0,0,0,0,156
2024-02-16 15:52:10,,0.418,0,12.8,142,0.218,0,0,0,0,156
2024-02-16 15:52:20,,0.418,0,12.4,142,0,0,0,0,0,155
2024-02-16 15:52:30,,0.191,0,12.4,139,0.136,0,0,0,0,151
2024-02-16 15:52:40,,0.382,0,12.7,139,0.218,0,0,0,0,152
2024-02-16 15:52:50,,0.382,0,12.9,139,0.218,0,0,0,0,152
2024-02-16 15:53:00,,0.382,0,12.9,139,0.218,0,0,0,0,152
2024-02-16 15:53:10,,0.782,0,13.0,139,0.218,0,0,0,0,153
2024-02-16 15:53:20,,0.782,0,13.2,140,0.218,0,0,0,0,154
2024-02-16 15:53:30,,0.782,0,13.2,140,0.218,0,0,0,0,154
2024-02-16 15:53:40,,0.782,0,13.2,140,0.218,0,0,0,0,154
2024-02-16 15:53:50,,0.782,0,12.5,136,0.218,0,0,0,0,149
2024-02-16 15:54:00,,0.591,0,12.6,136,0.218,0,0,0,0,149
2024-02-16 15:54:10,,0.591,0,12.5,135,0.218,0,0,0,0,149
2024-02-16 15:54:20,,0.591,0,12.3,138,0.0818,0,0,0,0,151
2024-02-16 15:54:30,,0.400,0,12.1,139,0,0,0,0,0,151
2024-02-16 15:54:40,,0.464,0,12.4,139,0.218,0,0,0,0,153
2024-02-16 15:54:50,,0.464,0,12.4,140,0.218,0,0,0,0,153
2024-02-16 15:55:00,,0.0636,0,12.5,139,0.218,0,0,0,0,152
2024-02-16 15:55:10,,0.0636,0,12.4,139,0.218,0,0,0,0,152
2024-02-16 15:55:20,,0.0636,0,12.5,139,0.218,0,0,0,0,152
2024-02-16 15:55:30,,0.0636,0,12.5,140,0.218,0,0,0,0,152
2024-02-16 15:55:40,,0.0636,0,13.1,144,0.218,0,0,0,0,157
2024-02-16 15:55:50,,0.0636,0,13.1,144,0.218,0,0,0,0,157
2024-02-16 15:56:00,,0.0636,0,13.1,144,0.218,0,0,0,0,157
2024-02-16 15:56:10,,0.273,0,13.2,144,0.218,0,0,0,0,157
2024-02-16 15:56:20,,0.273,0,13.2,143,0.218,0,0,0,0,157
2024-02-16 15:56:30,,0.209,0,12.7,142,0,0,0,0,0,155
2024-02-16 15:56:40,,0.355,0,12.8,139,0.136,0,0,0,0,153
2024-02-16 15:56:50,,0.355,0,12.9,139,0.218,0,0,0,0,153
2024-02-16 15:57:00,,0.355,0,13,140,0.218,0,0,0,0,153
2024-02-16 15:57:10,,0.355,0,13.0,140,0.218,0,0,0,0,153
2024-02-16 15:57:20,,0.355,0,13.0,139,0.218,0,0,0,0,153
2024-02-16 15:57:30,,0.355,0,12.9,139,0.218,0,0,0,0,153
2024-02-16 15:57:40,,0.355,0,12.8,139,0.218,0,0,0,0,153
2024-02-16 15:57:50,,0.355,0,12.9,139,0.218,0,0,0,0,153
2024-02-16 15:58:00,,0.145,0,12.9,139,0.218,0,0,0,0,153
2024-02-16 15:58:10,,0.145,0,13,140,0.218,0,0,0,0,153
