sep=,
"Time","camunda-platform-elasticsearch-master-0 / camunda8 / PKG","camunda-platform-elasticsearch-master-1 / camunda8 / PKG","camunda-platform-operate-5bc7c489c4-8zrg4 / camunda8 / PKG","camunda-platform-tasklist-9968d5594-9257r / camunda8 / PKG","camunda-platform-zeebe-0 / camunda8 / PKG","camunda-platform-zeebe-gateway-5ff76496c4-n9kzj / camunda8 / PKG","camunda-platform-elasticsearch-master-0 / camunda8 / DRAM","camunda-platform-elasticsearch-master-1 / camunda8 / DRAM","camunda-platform-operate-5bc7c489c4-8zrg4 / camunda8 / DRAM","camunda-platform-tasklist-9968d5594-9257r / camunda8 / DRAM","camunda-platform-zeebe-0 / camunda8 / DRAM","camunda-platform-zeebe-gateway-5ff76496c4-n9kzj / camunda8 / DRAM","camunda-platform-elasticsearch-master-0 / camunda8 / OTHER","camunda-platform-elasticsearch-master-1 / camunda8 / OTHER","camunda-platform-operate-5bc7c489c4-8zrg4 / camunda8 / OTHER","camunda-platform-tasklist-9968d5594-9257r / camunda8 / OTHER","camunda-platform-zeebe-0 / camunda8 / OTHER","camunda-platform-zeebe-gateway-5ff76496c4-n9kzj / camunda8 / OTHER"
2024-02-15 02:43:00,3.43,5.26,1.43,0.593,5.36,0.733,0.103,0.0951,0.0465,0.0273,0.0849,0.0366,0,0,0,0,0,0
2024-02-15 02:43:10,2.69,3.67,0.691,0.363,3.29,0.522,0.0600,0.0651,0.0237,0.0216,0.0585,0.0249,0,0,0,0,0,0
2024-02-15 02:43:20,2.99,2.21,1.27,0.436,4.04,0.513,0.0648,0.0642,0.0312,0.0222,0.0681,0.0270,0,0,0,0,0,0
2024-02-15 02:43:30,3.47,3.27,1.02,0.727,4.89,0.737,0.0834,0.0765,0.0381,0.0276,0.0939,0.0360,0,0,0,0,0,0
2024-02-15 02:43:40,1.39,1.35,1.07,0.548,4.63,0.573,0.0681,0.0618,0.0321,0.0225,0.0789,0.0279,0,0,0,0,0,0
2024-02-15 02:43:50,1.18,1.46,0.349,0.326,5.30,0.649,0.0543,0.0549,0.0255,0.0198,0.0822,0.0279,0,0,0,0,0,0
2024-02-15 02:44:00,2.79,2.25,1.44,0.522,8.84,0.878,0.0861,0.0831,0.0429,0.0300,0.135,0.0405,0,0,0,0,0,0
2024-02-15 02:44:10,1.74,1.33,1.22,0.730,7.14,0.661,0.0675,0.0660,0.0312,0.0255,0.142,0.0372,0,0,0,0,0,0
2024-02-15 02:44:20,1.46,1.25,0.896,0.384,7.71,0.653,0.0597,0.0552,0.0294,0.0198,0.110,0.0309,0,0,0,0,0,0
2024-02-15 02:44:30,3.75,2.16,1.88,0.697,8.85,0.816,0.0876,0.0840,0.0420,0.0303,0.156,0.0411,0,0,0,0,0,0
2024-02-15 02:44:40,1.68,1.73,0.835,0.494,6.63,0.672,0.0576,0.0546,0.0258,0.0201,0.109,0.0294,0,0,0,0,0,0
2024-02-15 02:44:50,3.23,7.34,0.922,0.517,4.87,0.502,0.0768,0.0858,0.0330,0.0225,0.101,0.0306,0,0,0,0,0,0
2024-02-15 02:45:00,6.99,4.61,1.47,0.840,4.62,0.753,0.0984,0.0954,0.0369,0.0306,0.0852,0.0420,0,0,0,0,0,0
2024-02-15 02:45:10,3.34,2.31,1.38,0.580,3.88,0.661,0.0657,0.0600,0.0297,0.0195,0.0651,0.0291,0,0,0,0,0,0
2024-02-15 02:45:20,2.62,2.66,1.39,0.636,3.75,0.632,0.0669,0.0618,0.0339,0.0213,0.0690,0.0300,0,0,0,0,0,0
2024-02-15 02:45:30,2.40,2.48,1.16,0.518,5.72,0.822,0.0783,0.0708,0.0378,0.0294,0.0963,0.0390,0,0,0,0,0,0
2024-02-15 02:45:40,1.32,1.43,0.944,0.735,5.12,0.691,0.0651,0.0582,0.0303,0.0225,0.0882,0.0324,0,0,0,0,0,0
2024-02-15 02:45:50,1.75,1.47,0.659,0.565,5.38,0.625,0.0615,0.0609,0.0285,0.0234,0.0903,0.0324,0,0,0,0,0,0
2024-02-15 02:46:00,2.88,2.44,1.49,0.698,5.37,0.738,0.0816,0.0759,0.0432,0.0291,0.105,0.0375,0,0,0,0,0,0
2024-02-15 02:46:10,1.06,0.710,0.254,0.276,2.74,0.482,0.0459,0.0450,0.0195,0.0195,0.0708,0.0303,0,0,0,0,0,0
2024-02-15 02:46:20,2.05,1.94,1.24,0.760,5.05,0.624,0.0624,0.0651,0.0255,0.0225,0.0918,0.0321,0,0,0,0,0,0
2024-02-15 02:46:30,2.96,2.47,1.29,0.650,7.07,0.900,0.0930,0.0783,0.0348,0.0276,0.126,0.0396,0,0,0,0,0,0
2024-02-15 02:46:40,3.90,4.67,0.789,0.451,4.39,0.544,0.0783,0.0696,0.0300,0.0225,0.104,0.0324,0,0,0,0,0,0
2024-02-15 02:46:50,2.95,2.00,1.08,0.495,6.05,0.733,0.0666,0.0633,0.0333,0.0231,0.105,0.0309,0,0,0,0,0,0
2024-02-15 02:47:00,2.88,4.32,1.17,0.649,6.92,0.853,0.0822,0.0768,0.0384,0.0285,0.140,0.0405,0,0,0,0,0,0
2024-02-15 02:47:10,2.51,2.62,1.39,0.513,5.64,0.644,0.0711,0.0594,0.0303,0.0225,0.110,0.0309,0,0,0,0,0,0
2024-02-15 02:47:20,2.20,1.37,1.40,0.755,5.06,0.681,0.0705,0.0594,0.0339,0.0216,0.0624,0.0297,0,0,0,0,0,0
2024-02-15 02:47:30,2.50,2.09,1.25,0.730,6.90,0.831,0.0777,0.0771,0.0381,0.0282,0.0906,0.0417,0,0,0,0,0,0
2024-02-15 02:47:40,1.68,1.96,0.918,0.397,5.62,0.668,0.0630,0.0615,0.0318,0.0216,0.0753,0.0309,0,0,0,0,0,0
2024-02-15 02:47:50,2.77,1.18,0.997,0.473,5.37,0.620,0.0639,0.0597,0.0255,0.0213,0.0852,0.0327,0,0,0,0,0,0
2024-02-15 02:48:00,2.67,1.85,2.01,0.785,8.02,0.909,0.0855,0.0807,0.0462,0.0288,0.103,0.0414,0,0,0,0,0,0
2024-02-15 02:48:10,1.25,0.841,0.559,0.436,1.83,0.329,0.0534,0.0480,0.0228,0.0207,0.0477,0.0243,0,0,0,0,0,0
2024-02-15 02:48:20,3.02,1.29,0.819,0.424,5.57,0.603,0.0717,0.0555,0.0249,0.0198,0.104,0.0342,0,0,0,0,0,0
2024-02-15 02:48:30,5.11,3.04,1.53,0.478,7.90,0.779,0.0951,0.100,0.0504,0.0300,0.126,0.0417,0,0,0,0,0,0
2024-02-15 02:48:40,2.02,3.28,1.13,0.714,5.50,0.536,0.0588,0.0585,0.0309,0.0210,0.0858,0.0303,0,0,0,0,0,0
2024-02-15 02:48:50,2.74,2.73,0.940,0.498,6.50,0.572,0.0663,0.0639,0.0288,0.0231,0.0999,0.0297,0,0,0,0,0,0
2024-02-15 02:49:00,2.81,2.04,1.09,0.646,9.04,0.840,0.0831,0.0789,0.0423,0.0294,0.136,0.0414,0,0,0,0,0,0
2024-02-15 02:49:10,2.22,1.22,0.992,0.569,6.56,0.649,0.0645,0.0570,0.0384,0.0210,0.108,0.0291,0,0,0,0,0,0
2024-02-15 02:49:20,1.48,1.91,1.43,0.335,7.09,0.645,0.0507,0.0588,0.0312,0.0210,0.112,0.0336,0,0,0,0,0,0
2024-02-15 02:49:30,2.42,2.47,1.25,1.10,8.94,0.833,0.0825,0.0819,0.0327,0.0306,0.153,0.0414,0,0,0,0,0,0
2024-02-15 02:49:40,1.81,1.52,1.13,0.453,7.26,0.549,0.0555,0.0654,0.0258,0.0186,0.121,0.0303,0,0,0,0,0,0
2024-02-15 02:49:50,2.06,1.27,0.959,0.189,6.13,0.645,0.0504,0.0516,0.0315,0.0177,0.106,0.0336,0,0,0,0,0,0
2024-02-15 02:50:00,3.08,2.13,1.49,0.814,5.87,0.975,0.104,0.0753,0.0462,0.0288,0.0897,0.0420,0,0,0,0,0,0
2024-02-15 02:50:10,1.83,1.09,0.766,0.328,2.49,0.411,0.0501,0.0528,0.0204,0.0201,0.0477,0.0237,0,0,0,0,0,0
2024-02-15 02:50:20,3.40,2.76,0.733,0.313,3.22,0.599,0.0609,0.0795,0.0264,0.0192,0.0765,0.0390,0,0,0,0,0,0
2024-02-15 02:50:30,5.45,4.84,1.85,0.856,4.90,0.777,0.111,0.101,0.0537,0.0330,0.106,0.0444,0,0,0,0,0,0
2024-02-15 02:50:40,2.35,5.87,0.819,0.490,4.26,0.691,0.0468,0.0948,0.0261,0.0225,0.0768,0.0309,0,0,0,0,0,0
2024-02-15 02:50:50,3.68,1.60,1.23,0.600,4.30,0.624,0.0705,0.0441,0.0324,0.0207,0.0846,0.0309,0,0,0,0,0,0
2024-02-15 02:51:00,2.76,2.38,1.49,1.15,6.51,0.856,0.0888,0.0927,0.0384,0.0258,0.103,0.0405,0,0,0,0,0,0
2024-02-15 02:51:10,1.33,1.65,1.48,0.328,5.30,0.645,0.0531,0.0765,0.0204,0.0198,0.0813,0.0321,0,0,0,0,0,0
2024-02-15 02:51:20,2.41,2.10,1.31,0.447,4.98,0.642,0.0603,0.0510,0.0312,0.0177,0.113,0.0318,0,0,0,0,0,0
2024-02-15 02:51:30,2.75,2.47,1.33,0.657,6.82,0.890,0.0783,0.0852,0.0369,0.0267,0.135,0.0417,0,0,0,0,0,0
2024-02-15 02:51:40,1.78,1.61,1.09,0.625,5.46,0.641,0.0720,0.0669,0.0312,0.0210,0.0870,0.0300,0,0,0,0,0,0
2024-02-15 02:51:50,1.59,2.02,0.956,0.696,6.05,0.776,0.0678,0.0501,0.0171,0.0201,0.129,0.0309,0,0,0,0,0,0
2024-02-15 02:52:00,3.55,1.76,1.20,0.489,7.90,0.874,0.0813,0.0675,0.0483,0.0312,0.169,0.0381,0,0,0,0,0,0
2024-02-15 02:52:10,1.72,2.00,0.836,0.684,5.58,0.546,0.0408,0.0690,0.0276,0.0225,0.0930,0.0312,0,0,0,0,0,0
2024-02-15 02:52:20,0.761,0.932,0.232,0.222,2.75,0.440,0.0441,0.0591,0.0240,0.0201,0.0462,0.0309,0,0,0,0,0,0
2024-02-15 02:52:30,3.01,2.02,1.24,0.721,6.98,0.965,0.0639,0.139,0.0516,0.0276,0.0855,0.0405,0,0,0,0,0,0
2024-02-15 02:52:40,2.42,1.47,0.743,0.472,4.86,0.618,0.0576,0.0588,0.0216,0.0210,0.0525,0.0306,0,0,0,0,0,0
2024-02-15 02:52:50,1.62,1.83,1.20,0.653,5.39,0.705,0.0627,0.0645,0.0246,0.0276,0.0702,0.0324,0,0,0,0,0,0
2024-02-15 02:53:00,6.88,2.32,1.24,0.595,5.98,0.786,0.0984,0.108,0.0288,0.0234,0.0909,0.0444,0,0,0,0,0,0
2024-02-15 02:53:10,4.37,2.28,0.939,0.382,4.87,0.516,0.0462,0.0462,0.0231,0.0231,0.0231,0.0231,0,0,0,0,0,0
2024-02-15 02:53:20,7.69,2.14,0.787,0.461,4.45,0.562,0.0492,0.0492,0.0246,0.0246,0.0246,0.0246,0,0,0,0,0,0
2024-02-15 02:53:30,2.51,2.29,1.62,0.600,8.40,0.968,0.0612,0.0612,0.0306,0.0306,0.0306,0.0306,0,0,0,0,0,0
2024-02-15 02:53:40,1.94,1.58,1.05,0.504,6.00,0.664,0.0462,0.0462,0.0231,0.0231,0.0231,0.0231,0,0,0,0,0,0
2024-02-15 02:53:50,1.73,1.36,1.20,0.646,7.12,0.742,0.0480,0.0480,0.0240,0.0240,0.0240,0.0240,0,0,0,0,0,0
2024-02-15 02:54:00,2.34,1.62,1.08,0.832,10.5,0.878,0.0642,0.0642,0.0321,0.0321,0.0321,0.0321,0,0,0,0,0,0
2024-02-15 02:54:10,2.50,1.67,1.07,0.515,6.87,0.607,0.0486,0.0486,0.0243,0.0243,0.0243,0.0243,0,0,0,0,0,0
2024-02-15 02:54:20,1.94,1.00,0.636,0.217,2.31,0.378,0.0444,0.0444,0.0222,0.0222,0.0222,0.0222,0,0,0,0,0,0
2024-02-15 02:54:30,2.29,1.86,1.09,0.722,8.92,0.885,0.0690,0.0690,0.0345,0.0345,0.0345,0.0345,0,0,0,0,0,0
2024-02-15 02:54:40,1.96,3.58,0.964,0.317,5.78,0.562,0.0462,0.0462,0.0231,0.0231,0.0231,0.0231,0,0,0,0,0,0
2024-02-15 02:54:50,2.77,2.99,1.03,0.455,6.21,0.623,0.0486,0.0486,0.0243,0.0243,0.0243,0.0243,0,0,0,0,0,0
2024-02-15 02:55:00,5.54,3.64,1.29,0.809,5.73,0.816,0.0624,0.0624,0.0312,0.0312,0.0312,0.0312,0,0,0,0,0,0
2024-02-15 02:55:10,2.02,2.38,1.37,0.481,3.80,0.659,0.0450,0.0450,0.0225,0.0225,0.0225,0.0225,0,0,0,0,0,0
2024-02-15 02:55:20,2.36,2.13,1.28,0.449,4.29,0.676,0.0450,0.0450,0.0225,0.0225,0.0225,0.0225,0,0,0,0,0,0
2024-02-15 02:55:30,1.93,1.84,0.932,1.07,7.26,1.05,0.0594,0.0594,0.0297,0.0297,0.0297,0.0297,0,0,0,0,0,0
2024-02-15 02:55:40,1.64,3.35,0.942,0.662,4.68,0.641,0.0462,0.0462,0.0231,0.0231,0.0231,0.0231,0,0,0,0,0,0
2024-02-15 02:55:50,1.56,1.75,1.44,0.385,5.05,0.657,0.0462,0.0462,0.0231,0.0231,0.0231,0.0231,0,0,0,0,0,0
2024-02-15 02:56:00,3.01,2.12,1.46,0.941,7.29,0.956,0.0642,0.0642,0.0321,0.0321,0.0321,0.0321,0,0,0,0,0,0
2024-02-15 02:56:10,1.66,1.86,0.985,0.416,5.05,0.592,0.0444,0.0444,0.0222,0.0222,0.0222,0.0222,0,0,0,0,0,0
2024-02-15 02:56:20,1.36,0.695,0.976,0.674,2.18,0.359,0.0408,0.0408,0.0204,0.0204,0.0204,0.0204,0,0,0,0,0,0
2024-02-15 02:56:30,1.89,1.86,1.54,0.813,5.14,0.758,0.0690,0.0690,0.0345,0.0345,0.0345,0.0345,0,0,0,0,0,0
2024-02-15 02:56:40,3.22,1.96,1.00,0.528,4.00,0.526,0.0762,0.0411,0.0246,0.0180,0.0456,0.0357,0,0,0,0,0,0
2024-02-15 02:56:50,3.53,4.49,1.12,0.533,4.44,0.599,0.0825,0.0582,0.0246,0.0210,0.113,0.0318,0,0,0,0,0,0
2024-02-15 02:57:00,4.12,2.73,1.41,0.785,7.88,0.835,0.0942,0.102,0.0387,0.0252,0.142,0.0411,0,0,0,0,0,0
2024-02-15 02:57:10,3.23,2.22,0.931,0.509,5.24,0.582,0.0603,0.0687,0.0309,0.0186,0.0924,0.0288,0,0,0,0,0,0
2024-02-15 02:57:20,2.66,1.83,1.21,0.468,4.71,0.637,0.0666,0.0579,0.0351,0.0195,0.0747,0.0291,0,0,0,0,0,0
2024-02-15 02:57:30,2.85,2.40,0.855,0.754,6.72,0.891,0.0786,0.0894,0.0369,0.0297,0.0831,0.0402,0,0,0,0,0,0
2024-02-15 02:57:40,1.48,0.879,1.05,0.688,5.78,0.714,0.0615,0.0588,0.0246,0.0213,0.0798,0.0291,0,0,0,0,0,0
2024-02-15 02:57:50,2.04,1.62,0.885,0.866,5.07,0.647,0.0741,0.0612,0.0324,0.0204,0.0783,0.0300,0,0,0,0,0,0
2024-02-15 02:58:00,1.96,2.05,1.27,0.669,8.53,0.869,0.0711,0.0900,0.0372,0.0336,0.120,0.0429,0,0,0,0,0,0
2024-02-15 02:58:10,2.04,4.57,1.08,0.713,5.09,0.515,0.0807,0.0471,0.0246,0.0231,0.0882,0.0300,0,0,0,0,0,0
2024-02-15 02:58:20,1.04,1.50,0.760,0.463,4.86,0.552,0.0555,0.0573,0.0228,0.0195,0.0753,0.0279,0,0,0,0,0,0
2024-02-15 02:58:30,3.48,2.09,0.532,0.429,6.06,0.681,0.0873,0.0882,0.0489,0.0315,0.127,0.0417,0,0,0,0,0,0
2024-02-15 02:58:40,5.72,1.74,0.397,0.416,5.34,0.590,0.0822,0.0453,0.0267,0.0186,0.103,0.0345,0,0,0,0,0,0
2024-02-15 02:58:50,3.36,1.75,0.812,0.423,6.29,0.609,0.0654,0.0534,0.0183,0.0219,0.117,0.0312,0,0,0,0,0,0
2024-02-15 02:59:00,6.16,2.00,1.07,0.472,7.58,0.863,0.100,0.0735,0.0570,0.0306,0.124,0.0405,0,0,0,0,0,0
2024-02-15 02:59:10,1.85,1.09,0.897,0.561,7.24,0.693,0.0636,0.0543,0.0288,0.0252,0.109,0.0294,0,0,0,0,0,0
2024-02-15 02:59:20,2.57,2.08,1.47,0.677,6.46,0.589,0.0612,0.0804,0.0204,0.0237,0.124,0.0288,0,0,0,0,0,0
2024-02-15 02:59:30,2.48,4.09,1.30,0.647,8.11,0.804,0.0774,0.0954,0.0423,0.0273,0.147,0.0381,0,0,0,0,0,0
2024-02-15 02:59:40,1.68,1.51,0.974,0.632,7.18,0.660,0.0666,0.0507,0.0387,0.0231,0.112,0.0309,0,0,0,0,0,0
2024-02-15 02:59:50,1.72,2.25,1.66,0.540,5.67,0.634,0.0624,0.0498,0.0420,0.0222,0.104,0.0321,0,0,0,0,0,0
2024-02-15 03:00:00,2.59,3.06,1.56,0.392,5.32,0.925,0.0765,0.0774,0.0423,0.0318,0.0870,0.0450,0,0,0,0,0,0
2024-02-15 03:00:10,1.60,1.48,1.30,0.779,4.18,0.666,0.0675,0.0624,0.0234,0.0228,0.0777,0.0324,0,0,0,0,0,0
2024-02-15 03:00:20,1.54,1.24,0.578,0.433,4.69,0.782,0.0519,0.0534,0.0237,0.0207,0.0696,0.0303,0,0,0,0,0,0
2024-02-15 03:00:30,3.57,3.85,0.611,0.349,2.80,0.664,0.101,0.0909,0.0366,0.0294,0.0870,0.0390,0,0,0,0,0,0
2024-02-15 03:00:40,1.73,1.87,0.976,0.694,3.94,0.650,0.0606,0.0603,0.0234,0.0237,0.0813,0.0321,0,0,0,0,0,0
2024-02-15 03:00:50,1.41,4.79,0.845,0.483,5.28,0.699,0.0693,0.0672,0.0270,0.0180,0.0861,0.0312,0,0,0,0,0,0
2024-02-15 03:01:00,6.94,2.78,1.32,0.808,6.72,0.862,0.0888,0.0876,0.0447,0.0300,0.120,0.0423,0,0,0,0,0,0
2024-02-15 03:01:10,1.81,1.84,1.08,0.506,5.67,0.657,0.0609,0.0597,0.0345,0.0225,0.0909,0.0294,0,0,0,0,0,0
2024-02-15 03:01:20,2.67,1.44,1.16,0.305,5.64,0.673,0.0732,0.0528,0.0354,0.0183,0.0978,0.0306,0,0,0,0,0,0
2024-02-15 03:01:30,2.01,1.50,1.27,1.00,8.23,0.999,0.0810,0.0810,0.0399,0.0294,0.132,0.0417,0,0,0,0,0,0
2024-02-15 03:01:40,2.14,1.23,1.38,0.372,5.54,0.596,0.0621,0.0537,0.0324,0.0198,0.0954,0.0309,0,0,0,0,0,0
2024-02-15 03:01:50,1.68,1.39,0.885,0.478,7.08,0.808,0.0597,0.0555,0.0270,0.0222,0.114,0.0315,0,0,0,0,0,0
2024-02-15 03:02:00,3.25,2.02,0.997,0.860,9.07,0.871,0.0843,0.0828,0.0390,0.0312,0.154,0.0420,0,0,0,0,0,0
2024-02-15 03:02:10,2.86,1.22,1.28,0.235,5.93,0.676,0.0666,0.0540,0.0378,0.0201,0.113,0.0318,0,0,0,0,0,0
2024-02-15 03:02:20,1.14,1.14,0.845,0.524,5.37,0.712,0.0501,0.0540,0.0258,0.0216,0.0636,0.0297,0,0,0,0,0,0
2024-02-15 03:02:30,1.99,1.59,1.01,0.532,3.53,0.551,0.0858,0.0651,0.0381,0.0264,0.0696,0.0372,0,0,0,0,0,0
2024-02-15 03:02:40,2.28,2.46,0.630,0.443,4.02,0.600,0.0600,0.0651,0.0261,0.0204,0.0732,0.0312,0,0,0,0,0,0
2024-02-15 03:02:50,2.49,1.43,0.756,0.452,4.80,0.678,0.0627,0.0555,0.0288,0.0225,0.0681,0.0297,0,0,0,0,0,0
2024-02-15 03:03:00,2.55,2.65,1.13,0.647,7.33,0.851,0.0831,0.0798,0.0381,0.0282,0.105,0.0405,0,0,0,0,0,0
2024-02-15 03:03:10,5.13,2.54,1.07,0.570,4.61,0.541,0.0807,0.0759,0.0345,0.0234,0.0876,0.0327,0,0,0,0,0,0
2024-02-15 03:03:20,2.52,3.89,1.37,0.607,4.95,0.598,0.0648,0.0720,0.0291,0.0222,0.0882,0.0309,0,0,0,0,0,0
2024-02-15 03:03:30,4.00,2.72,0.881,0.574,8.61,0.905,0.0840,0.0801,0.0411,0.0282,0.127,0.0420,0,0,0,0,0,0
2024-02-15 03:03:40,2.51,1.64,1.22,0.393,6.50,0.606,0.0633,0.0609,0.0309,0.0222,0.101,0.0312,0,0,0,0,0,0
2024-02-15 03:03:50,1.52,1.62,1.15,0.702,6.71,0.696,0.0606,0.0573,0.0285,0.0225,0.101,0.0306,0,0,0,0,0,0
2024-02-15 03:04:00,2.46,2.45,1.29,0.505,8.72,0.801,0.0783,0.0756,0.0387,0.0261,0.144,0.0411,0,0,0,0,0,0
2024-02-15 03:04:10,2.53,1.53,1.39,0.473,6.89,0.621,0.0726,0.0657,0.0333,0.0222,0.123,0.0330,0,0,0,0,0,0
2024-02-15 03:04:20,2.24,1.46,0.580,0.654,6.92,0.643,0.0552,0.0621,0.0231,0.0228,0.115,0.0315,0,0,0,0,0,0
2024-02-15 03:04:30,1.56,2.49,1.50,0.608,5.61,0.638,0.0777,0.0729,0.0387,0.0276,0.0984,0.0336,0,0,0,0,0,0
2024-02-15 03:04:40,1.43,0.967,0.636,0.421,6.89,0.611,0.0576,0.0525,0.0234,0.0210,0.136,0.0360,0,0,0,0,0,0
2024-02-15 03:04:50,1.72,1.41,1.22,0.720,6.83,0.673,0.0651,0.0630,0.0294,0.0240,0.119,0.0312,0,0,0,0,0,0
2024-02-15 03:05:00,5.47,3.58,1.57,0.509,5.19,0.846,0.103,0.0888,0.0393,0.0270,0.0996,0.0411,0,0,0,0,0,0
2024-02-15 03:05:10,1.87,2.51,1.11,0.674,3.86,0.616,0.0627,0.0588,0.0279,0.0210,0.0687,0.0300,0,0,0,0,0,0
2024-02-15 03:05:20,10.4,1.67,1.13,0.514,2.93,0.530,0.0978,0.0618,0.0330,0.0225,0.0705,0.0318,0,0,0,0,0,0
2024-02-15 03:05:30,3.52,4.04,1.23,0.413,5.58,0.856,0.0843,0.0834,0.0426,0.0276,0.0957,0.0405,0,0,0,0,0,0
2024-02-15 03:05:40,1.92,1.86,0.759,0.348,4.80,0.710,0.0687,0.0570,0.0300,0.0216,0.0741,0.0300,0,0,0,0,0,0
2024-02-15 03:05:50,1.10,8.48,1.22,0.596,4.38,0.641,0.0618,0.0996,0.0318,0.0213,0.0870,0.0321,0,0,0,0,0,0
2024-02-15 03:06:00,2.74,1.52,2.10,0.673,7.20,0.924,0.0819,0.0783,0.0393,0.0282,0.115,0.0399,0,0,0,0,0,0
2024-02-15 03:06:10,1.61,1.51,0.501,0.615,5.58,0.696,0.0630,0.0597,0.0297,0.0225,0.0984,0.0318,0,0,0,0,0,0
2024-02-15 03:06:20,1.50,1.11,0.581,0.431,4.41,0.703,0.0558,0.0537,0.0249,0.0198,0.0807,0.0285,0,0,0,0,0,0
2024-02-15 03:06:30,2.20,2.55,1.44,0.761,4.69,0.672,0.0870,0.0822,0.0444,0.0318,0.0927,0.0348,0,0,0,0,0,0
2024-02-15 03:06:40,1.02,0.713,0.319,0.258,3.20,0.465,0.0459,0.0444,0.0207,0.0183,0.0891,0.0309,0,0,0,0,0,0
2024-02-15 03:06:50,4.83,2.21,1.33,0.469,4.90,0.579,0.0882,0.0696,0.0327,0.0219,0.113,0.0324,0,0,0,0,0,0
2024-02-15 03:07:00,3.71,2.71,1.36,0.867,8.13,0.886,0.0900,0.0873,0.0381,0.0318,0.145,0.0414,0,0,0,0,0,0
2024-02-15 03:07:10,2.72,6.45,1.00,0.511,5.70,0.608,0.0636,0.0792,0.0312,0.0198,0.104,0.0315,0,0,0,0,0,0
2024-02-15 03:07:20,2.64,2.20,1.57,0.557,4.08,0.609,0.0663,0.0639,0.0324,0.0219,0.0639,0.0312,0,0,0,0,0,0
2024-02-15 03:07:30,3.75,2.00,1.08,0.732,7.39,0.963,0.0960,0.0789,0.0384,0.0291,0.0885,0.0402,0,0,0,0,0,0
2024-02-15 03:07:40,2.29,1.68,1.42,0.487,4.95,0.641,0.0642,0.0594,0.0312,0.0213,0.0714,0.0306,0,0,0,0,0,0
2024-02-15 03:07:50,1.63,1.58,1.30,0.547,5.70,0.701,0.0642,0.0612,0.0315,0.0219,0.0765,0.0315,0,0,0,0,0,0
2024-02-15 03:08:00,2.13,1.67,1.47,0.900,8.06,0.946,0.0807,0.0777,0.0387,0.0285,0.105,0.0402,0,0,0,0,0,0
2024-02-15 03:08:10,1.58,1.11,1.25,0.560,5.43,0.620,0.0609,0.0609,0.0300,0.0213,0.0900,0.0306,0,0,0,0,0,0
2024-02-15 03:08:20,1.69,1.33,0.809,0.680,5.92,0.707,0.0567,0.0570,0.0264,0.0225,0.102,0.0330,0,0,0,0,0,0
2024-02-15 03:08:30,2.79,2.35,2.02,0.895,7.42,0.853,0.0942,0.0816,0.0453,0.0288,0.122,0.0399,0,0,0,0,0,0
2024-02-15 03:08:40,1.94,1.49,0.253,0.217,1.51,0.312,0.0618,0.0528,0.0201,0.0195,0.0492,0.0237,0,0,0,0,0,0
2024-02-15 03:08:50,2.18,1.36,0.983,0.469,5.93,0.681,0.0651,0.0675,0.0279,0.0222,0.113,0.0342,0,0,0,0,0,0
2024-02-15 03:09:00,2.82,2.71,1.06,0.812,8.57,0.832,0.0828,0.0789,0.0399,0.0285,0.138,0.0408,0,0,0,0,0,0
2024-02-15 03:09:10,5.44,1.31,0.712,0.615,5.46,0.534,0.0711,0.0588,0.0246,0.0207,0.107,0.0303,0,0,0,0,0,0
2024-02-15 03:09:20,2.66,1.91,1.37,0.793,6.01,0.573,0.0705,0.0624,0.0306,0.0225,0.114,0.0306,0,0,0,0,0,0
2024-02-15 03:09:30,1.96,1.92,0.752,0.676,10.8,0.926,0.0828,0.0807,0.0342,0.0285,0.161,0.0414,0,0,0,0,0,0
2024-02-15 03:09:40,2.10,1.19,1.07,0.666,5.89,0.548,0.0603,0.0588,0.0300,0.0228,0.110,0.0291,0,0,0,0,0,0
2024-02-15 03:09:50,2.20,2.09,0.762,0.559,6.77,0.641,0.0633,0.0708,0.0306,0.0228,0.112,0.0312,0,0,0,0,0,0
2024-02-15 03:10:00,2.92,1.74,1.13,0.744,6.05,0.973,0.0741,0.0774,0.0369,0.0285,0.0819,0.0405,0,0,0,0,0,0
2024-02-15 03:10:10,2.15,2.24,1.04,0.501,4.35,0.728,0.0738,0.0597,0.0327,0.0216,0.0678,0.0315,0,0,0,0,0,0
2024-02-15 03:10:20,1.90,1.84,0.945,0.720,4.36,0.695,0.0573,0.0615,0.0279,0.0234,0.0855,0.0345,0,0,0,0,0,0
2024-02-15 03:10:30,4.51,2.18,1.31,0.494,5.23,0.818,0.0939,0.0837,0.0459,0.0282,0.103,0.0420,0,0,0,0,0,0
2024-02-15 03:10:40,2.91,1.55,0.614,0.472,1.99,0.405,0.0606,0.0540,0.0255,0.0216,0.0468,0.0237,0,0,0,0,0,0
2024-02-15 03:10:50,1.22,2.09,0.606,0.407,4.09,0.654,0.0573,0.0555,0.0252,0.0216,0.0924,0.0354,0,0,0,0,0,0
2024-02-15 03:11:00,3.06,3.37,2.09,0.616,6.65,0.829,0.0867,0.0876,0.0396,0.0288,0.116,0.0432,0,0,0,0,0,0
2024-02-15 03:11:10,2.83,1.84,1.12,0.397,5.17,0.660,0.0720,0.0606,0.0294,0.0213,0.0870,0.0300,0,0,0,0,0,0
