sep=,
"Time","restworkerjava-586c6d968c-rnl6d / worker / PKG","restworkerjava-6645c55fc5-nrl9d / worker / PKG","restworkerjava-6c74555757-v7cqd / worker / PKG","restworkerjava-84544b4f5-dcldx / worker / PKG","restworkerjava-586c6d968c-rnl6d / worker / DRAM","restworkerjava-6645c55fc5-nrl9d / worker / DRAM","restworkerjava-6c74555757-v7cqd / worker / DRAM","restworkerjava-84544b4f5-dcldx / worker / DRAM","restworkerjava-586c6d968c-rnl6d / worker / OTHER","restworkerjava-6645c55fc5-nrl9d / worker / OTHER","restworkerjava-6c74555757-v7cqd / worker / OTHER","restworkerjava-84544b4f5-dcldx / worker / OTHER"
2024-02-16 14:39:30,0.206,,,,0.0174,,,,0,,,
2024-02-16 14:39:40,0.209,,,,0.0180,,,,0,,,
2024-02-16 14:39:50,0.277,,,,0.0246,,,,0,,,
2024-02-16 14:40:00,0.201,,,,0.0183,,,,0,,,
2024-02-16 14:40:10,0.212,,,,0.0183,,,,0,,,
2024-02-16 14:40:20,0.271,,,,0.0246,,,,0,,,
2024-02-16 14:40:30,0.201,,,,0.0198,,,,0,,,
2024-02-16 14:40:40,0.212,,,,0.0171,,,,0,,,
2024-02-16 14:40:50,0.250,,,,0.0225,,,,0,,,
2024-02-16 14:41:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 14:41:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 14:41:20,0.252,,,,0.0231,,,,0,,,
2024-02-16 14:41:30,0.187,,,,0.0168,,,,0.000300,,,
2024-02-16 14:41:40,0.187,,,,0.0174,,,,0,,,
2024-02-16 14:41:50,0.250,,,,0.0228,,,,0,,,
2024-02-16 14:42:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 14:42:10,0.188,,,,0.0174,,,,0,,,
2024-02-16 14:42:20,0.248,,,,0.0231,,,,0,,,
2024-02-16 14:42:30,0.187,,,,0.0186,,,,0,,,
2024-02-16 14:42:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 14:42:50,0.250,,,,0.0228,,,,0,,,
2024-02-16 14:43:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 14:43:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 14:43:20,0.250,,,,0.0228,,,,0,,,
2024-02-16 14:43:30,0.187,,,,0.0168,,,,0,,,
2024-02-16 14:43:40,0.190,,,,0.0183,,,,0,,,
2024-02-16 14:43:50,0.251,,,,0.0255,,,,0,,,
2024-02-16 14:44:00,0.529,,,,0.0168,,,,0,,,
2024-02-16 14:44:10,0.187,,,,0.0174,,,,0,,,
2024-02-16 14:44:20,0.252,,,,0.0231,,,,0,,,
2024-02-16 14:44:30,0.187,,,,0.0180,,,,0,,,
2024-02-16 14:44:40,0.188,,,,0.0180,,,,0,,,
2024-02-16 14:44:50,0.251,,,,0.0228,,,,0,,,
2024-02-16 14:45:00,0.187,,,,0.0171,,,,0,,,
2024-02-16 14:45:10,0.187,,,,0.0174,,,,0,,,
2024-02-16 14:45:20,0.517,,,,0.0273,,,,0,,,
2024-02-16 14:45:30,0.322,,,,0.0210,,,,0,,,
2024-02-16 14:45:40,0.331,,,,0.0210,,,,0,,,
2024-02-16 14:45:50,0.521,,,,0.0282,,,,0,,,
2024-02-16 14:46:00,0.390,,,,0.0213,,,,0,,,
2024-02-16 14:46:10,0.289,,,,0.0201,,,,0,,,
2024-02-16 14:46:20,0.400,,,,0.0282,,,,0,,,
2024-02-16 14:46:30,0.320,,,,0.0204,,,,0,,,
2024-02-16 14:46:40,0.841,,,,0.0231,,,,0,,,
2024-02-16 14:46:50,0.403,,,,0.0354,,,,0,,,
2024-02-16 14:47:00,0.369,,,,0.0333,,,,0,,,
2024-02-16 14:47:10,0.356,,,,0.0249,,,,0,,,
2024-02-16 14:47:20,0.433,,,,0.0420,,,,0,,,
2024-02-16 14:47:30,0.320,,,,0.0300,,,,0,,,
2024-02-16 14:47:40,0.349,,,,0.0270,,,,0,,,
2024-02-16 14:47:50,0.493,,,,0.0417,,,,0,,,
2024-02-16 14:48:00,0.305,,,,0.0267,,,,0,,,
2024-02-16 14:48:10,0.313,,,,0.0303,,,,0,,,
2024-02-16 14:48:20,0.523,,,,0.0285,,,,0,,,
2024-02-16 14:48:30,0.313,,,,0.0222,,,,0,,,
2024-02-16 14:48:40,0.307,,,,0.0267,,,,0,,,
2024-02-16 14:48:50,0.415,,,,0.0342,,,,0,,,
2024-02-16 14:49:00,0.353,,,,0.0252,,,,0,,,
2024-02-16 14:49:10,0.299,,,,0.0261,,,,0,,,
2024-02-16 14:49:20,0.392,,,,0.0330,,,,0,,,
2024-02-16 14:49:30,0.363,,,,0.0336,,,,0,,,
2024-02-16 14:49:40,0.352,,,,0.0252,,,,0,,,
2024-02-16 14:49:50,0.474,,,,0.0366,,,,0,,,
2024-02-16 14:50:00,0.320,,,,0.0291,,,,0,,,
2024-02-16 14:50:10,0.343,,,,0.0264,,,,0,,,
2024-02-16 14:50:20,0.462,,,,0.0351,,,,0,,,
2024-02-16 14:50:30,0.358,,,,0.0273,,,,0,,,
2024-02-16 14:50:40,0.314,,,,0.0291,,,,0,,,
2024-02-16 14:50:50,0.416,,,,0.0360,,,,0,,,
2024-02-16 14:51:00,0.330,,,,0.0312,,,,0,,,
2024-02-16 14:51:10,0.353,,,,0.0342,,,,0,,,
2024-02-16 14:51:20,0.448,,,,0.0405,,,,0,,,
2024-02-16 14:51:30,0.218,,,,0.0201,,,,0,,,
2024-02-16 14:51:40,0.321,,,,0.0267,,,,0,,,
2024-02-16 14:51:50,0.438,,,,0.0348,,,,0,,,
2024-02-16 14:52:00,0.322,,,,0.0288,,,,0,,,
2024-02-16 14:52:10,0.327,,,,0.0303,,,,0,,,
2024-02-16 14:52:20,0.449,,,,0.0378,,,,0,,,
2024-02-16 14:52:30,0.307,,,,0.0249,,,,0,,,
2024-02-16 14:52:40,0.345,,,,0.0324,,,,0,,,
2024-02-16 14:52:50,0.423,,,,0.0378,,,,0,,,
2024-02-16 14:53:00,0.333,,,,0.0276,,,,0,,,
2024-02-16 14:53:10,0.366,,,,0.0291,,,,0,,,
2024-02-16 14:53:20,0.452,,,,0.0378,,,,0,,,
2024-02-16 14:53:30,0.285,,,,0.0255,,,,0,,,
2024-02-16 14:53:40,0.274,,,,0.0264,,,,0,,,
2024-02-16 14:53:50,0.479,,,,0.0363,,,,0,,,
2024-02-16 14:54:00,0.405,,,,0.0285,,,,0,,,
2024-02-16 14:54:10,0.329,,,,0.0288,,,,0,,,
2024-02-16 14:54:20,0.439,,,,0.0369,,,,0,,,
2024-02-16 14:54:30,0.338,,,,0.0285,,,,0,,,
2024-02-16 14:54:40,0.341,,,,0.0339,,,,0,,,
2024-02-16 14:54:50,0.458,,,,0.0381,,,,0,,,
2024-02-16 14:55:00,0.333,,,,0.0279,,,,0,,,
2024-02-16 14:55:10,0.335,,,,0.0306,,,,0,,,
2024-02-16 14:55:20,0.442,,,,0.0396,,,,0,,,
2024-02-16 14:55:30,0.347,,,,0.0288,,,,0,,,
2024-02-16 14:55:40,0.244,,,,0.0243,,,,0,,,
2024-02-16 14:55:50,0.467,,,,0.0381,,,,0,,,
2024-02-16 14:56:00,0.323,,,,0.0285,,,,0,,,
2024-02-16 14:56:10,0.362,,,,0.0294,,,,0,,,
2024-02-16 14:56:20,0.444,,,,0.0387,,,,0,,,
2024-02-16 14:56:30,0.334,,,,0.0276,,,,0,,,
2024-02-16 14:56:40,0.351,,,,0.0282,,,,0,,,
2024-02-16 14:56:50,0.509,,,,0.0393,,,,0,,,
2024-02-16 14:57:00,0.298,,,,0.0288,,,,0,,,
2024-02-16 14:57:10,0.332,,,,0.0294,,,,0,,,
2024-02-16 14:57:20,0.431,,,,0.0408,,,,0,,,
2024-02-16 14:57:30,0.304,,,,0.0276,,,,0,,,
2024-02-16 14:57:40,0.263,,,,0.0222,,,,0,,,
2024-02-16 14:57:50,0.446,,,,0.0417,,,,0,,,
2024-02-16 14:58:00,0.343,,,,0.0285,,,,0,,,
2024-02-16 14:58:10,0.349,,,,0.0276,,,,0,,,
2024-02-16 14:58:20,0.463,,,,0.0375,,,,0,,,
2024-02-16 14:58:30,0.487,,,,0.0276,,,,0,,,
2024-02-16 14:58:40,0.358,,,,0.0270,,,,0,,,
2024-02-16 14:58:50,0.591,,,,0.0384,,,,0,,,
2024-02-16 14:59:00,0.338,,,,0.0282,,,,0,,,
2024-02-16 14:59:10,0.323,,,,0.0288,,,,0,,,
2024-02-16 14:59:20,0.439,,,,0.0408,,,,0,,,
2024-02-16 14:59:30,0.324,,,,0.0285,,,,0,,,
2024-02-16 14:59:40,0.301,,,,0.0243,,,,0,,,
2024-02-16 14:59:50,0.313,,,,0.0312,,,,0,,,
2024-02-16 15:00:00,0.332,,,,0.0291,,,,0,,,
2024-02-16 15:00:10,0.327,,,,0.0291,,,,0,,,
2024-02-16 15:00:20,0.445,,,,0.0375,,,,0,,,
2024-02-16 15:00:30,0.308,,,,0.0279,,,,0,,,
2024-02-16 15:00:40,0.348,,,,0.0279,,,,0,,,
2024-02-16 15:00:50,0.426,,,,0.0381,,,,0,,,
2024-02-16 15:01:00,0.330,,,,0.0291,,,,0,,,
2024-02-16 15:01:10,0.345,,,,0.0291,,,,0,,,
2024-02-16 15:01:20,0.433,,,,0.0393,,,,0,,,
2024-02-16 15:01:30,0.351,,,,0.0303,,,,0,,,
2024-02-16 15:01:40,0.342,,,,0.0291,,,,0,,,
2024-02-16 15:01:50,0.308,,,,0.0297,,,,0,,,
2024-02-16 15:02:00,0.310,,,,0.0303,,,,0,,,
2024-02-16 15:02:10,0.317,,,,0.0282,,,,0,,,
2024-02-16 15:02:20,0.916,,,,0.0384,,,,0,,,
2024-02-16 15:02:30,0.346,,,,0.0285,,,,0,,,
2024-02-16 15:02:40,0.325,,,,0.0315,,,,0,,,
2024-02-16 15:02:50,0.413,,,,0.0402,,,,0,,,
2024-02-16 15:03:00,0.336,,,,0.0285,,,,0,,,
2024-02-16 15:03:10,0.347,,,,0.0285,,,,0,,,
2024-02-16 15:03:20,0.494,,,,0.0384,,,,0,,,
2024-02-16 15:03:30,0.329,,,,0.0297,,,,0,,,
2024-02-16 15:03:40,0.323,,,,0.0297,,,,0,,,
2024-02-16 15:03:50,0.422,,,,0.0366,,,,0,,,
2024-02-16 15:04:00,0.250,,,,0.0255,,,,0,,,
2024-02-16 15:04:10,0.371,,,,0.0297,,,,0,,,
2024-02-16 15:04:20,0.462,,,,0.0375,,,,0,,,
2024-02-16 15:04:30,0.333,,,,0.0285,,,,0,,,
2024-02-16 15:04:40,0.378,,,,0.0300,,,,0,,,
2024-02-16 15:04:50,0.405,,,,0.0369,,,,0,,,
2024-02-16 15:05:00,0.316,,,,0.0276,,,,0,,,
2024-02-16 15:05:10,0.350,,,,0.0285,,,,0,,,
2024-02-16 15:05:20,0.432,,,,0.0390,,,,0,,,
2024-02-16 15:05:30,0.334,,,,0.0276,,,,0,,,
2024-02-16 15:05:40,0.287,,,,0.0258,,,,0,,,
2024-02-16 15:05:50,0.381,,,,0.0291,,,,0,,,
2024-02-16 15:06:00,0.300,,,,0.0228,,,,0,,,
2024-02-16 15:06:10,0.371,,,,0.0321,,,,0,,,
2024-02-16 15:06:20,0.423,,,,0.0369,,,,0,,,
2024-02-16 15:06:30,0.306,,,,0.0297,,,,0,,,
2024-02-16 15:06:40,0.311,,,,0.0282,,,,0,,,
2024-02-16 15:06:50,0.409,,,,0.0387,,,,0,,,
2024-02-16 15:07:00,0.346,,,,0.0291,,,,0,,,
2024-02-16 15:07:10,0.313,,,,0.0282,,,,0,,,
2024-02-16 15:07:20,0.426,,,,0.0357,,,,0,,,
2024-02-16 15:07:30,0.325,,,,0.0273,,,,0,,,
2024-02-16 15:07:40,0.323,,,,0.0297,,,,0,,,
2024-02-16 15:07:50,0.441,,,,0.0372,,,,0,,,
2024-02-16 15:08:00,0.278,,,,0.0258,,,,0,,,
2024-02-16 15:08:10,0.274,,,,0.0261,,,,0,,,
2024-02-16 15:08:20,0.436,,,,0.0408,,,,0,,,
2024-02-16 15:08:30,0.332,,,,0.0291,,,,0,,,
2024-02-16 15:08:40,0.336,,,,0.0309,,,,0,,,
2024-02-16 15:08:50,0.482,,,,0.0390,,,,0,,,
2024-02-16 15:09:00,0.318,,,,0.0291,,,,0,,,
2024-02-16 15:09:10,0.338,,,,0.0279,,,,0,,,
2024-02-16 15:09:20,0.442,,,,0.0384,,,,0,,,
2024-02-16 15:09:30,0.346,,,,0.0252,,,,0,,,
2024-02-16 15:09:40,0.324,,,,0.0264,,,,0,,,
2024-02-16 15:09:50,0.453,,,,0.0396,,,,0,,,
2024-02-16 15:10:00,0.326,,,,0.0252,,,,0,,,
2024-02-16 15:10:10,0.211,,,,0.0210,,,,0,,,
2024-02-16 15:10:20,0.429,,,,0.0426,,,,0,,,
2024-02-16 15:10:30,0.333,,,,0.0279,,,,0,,,
2024-02-16 15:10:40,0.333,,,,0.0288,,,,0,,,
2024-02-16 15:10:50,0.475,,,,0.0369,,,,0,,,
2024-02-16 15:11:00,0.308,,,,0.0222,,,,0,,,
2024-02-16 15:11:10,0.318,,,,0.0228,,,,0,,,
2024-02-16 15:11:20,0.417,,,,0.0297,,,,0,,,
2024-02-16 15:11:30,0.332,,,,0.0222,,,,0,,,
2024-02-16 15:11:40,0.319,,,,0.0222,,,,0,,,
2024-02-16 15:11:50,0.416,,,,0.0303,,,,0,,,
2024-02-16 15:12:00,0.298,,,,0.0210,,,,0,,,
2024-02-16 15:12:10,0.280,,,,0.0222,,,,0,,,
2024-02-16 15:12:20,0.422,,,,0.0330,,,,0,,,
2024-02-16 15:12:30,0.317,,,,0.0231,,,,0,,,
2024-02-16 15:12:40,0.348,,,,0.0240,,,,0,,,
2024-02-16 15:12:50,0.433,,,,0.0342,,,,0,,,
2024-02-16 15:13:00,0.322,,,,0.0234,,,,0,,,
2024-02-16 15:13:10,0.329,,,,0.0297,,,,0,,,
2024-02-16 15:13:20,0.434,,,,0.0420,,,,0,,,
2024-02-16 15:13:30,0.352,,,,0.0309,,,,0,,,
2024-02-16 15:13:40,0.331,,,,0.0366,,,,0,,,
2024-02-16 15:13:50,0.463,,,,0.0387,,,,0,,,
2024-02-16 15:14:00,0.331,,,,0.0285,,,,0,,,
2024-02-16 15:14:10,0.268,,,,0.0234,,,,0,,,
2024-02-16 15:14:20,0.393,,,,0.0381,,,,0,,,
2024-02-16 15:14:30,0.308,,,,0.0258,,,,0,,,
2024-02-16 15:14:40,0.305,,,,0.0252,,,,0,,,
2024-02-16 15:14:50,0.454,,,,0.0375,,,,0,,,
2024-02-16 15:15:00,0.313,,,,0.0246,,,,0,,,
2024-02-16 15:15:10,0.289,,,,0.0240,,,,0,,,
2024-02-16 15:15:20,0.434,,,,0.0348,,,,0,,,
2024-02-16 15:15:30,0.300,,,,0.0261,,,,0,,,
2024-02-16 15:15:40,0.325,,,,0.0282,,,,0,,,
2024-02-16 15:15:50,0.461,,,,0.0378,,,,0,,,
2024-02-16 15:16:00,0.304,,,,0.0288,,,,0,,,
2024-02-16 15:16:10,0.361,,,,0.0276,,,,0,,,
2024-02-16 15:16:20,0.434,,,,0.0402,,,,0,,,
2024-02-16 15:16:30,0.314,,,,0.0294,,,,0,,,
2024-02-16 15:16:40,0.345,,,,0.0261,,,,0,,,
2024-02-16 15:16:50,0.458,,,,0.0444,,,,0,,,
2024-02-16 15:17:00,0.315,,,,0.0309,,,,0,,,
2024-02-16 15:17:10,0.331,,,,0.0309,,,,0,,,
2024-02-16 15:17:20,0.453,,,,0.0402,,,,0,,,
2024-02-16 15:17:30,0.326,,,,0.0321,,,,0,,,
2024-02-16 15:17:40,0.310,,,,0.0273,,,,0,,,
2024-02-16 15:17:50,0.437,,,,0.0387,,,,0,,,
2024-02-16 15:18:00,0.345,,,,0.0306,,,,0,,,
2024-02-16 15:18:10,0.358,,,,0.0294,,,,0,,,
2024-02-16 15:18:20,0.327,,,,0.0321,,,,0,,,
2024-02-16 15:18:30,0.302,,,,0.0303,,,,0,,,
2024-02-16 15:18:40,0.349,,,,0.0288,,,,0,,,
2024-02-16 15:18:50,0.430,,,,0.0381,,,,0,,,
2024-02-16 15:19:00,0.329,,,,0.0273,,,,0,,,
2024-02-16 15:19:10,0.352,,,,0.0288,,,,0,,,
2024-02-16 15:19:20,0.463,,,,0.0378,,,,0,,,
2024-02-16 15:19:30,0.323,,,,0.0273,,,,0,,,
2024-02-16 15:19:40,0.355,,,,0.0270,,,,0,,,
2024-02-16 15:19:50,0.421,,,,0.0390,,,,0,,,
2024-02-16 15:20:00,0.308,,,,0.0276,,,,0,,,
2024-02-16 15:20:10,0.449,,,,0.0294,,,,0,,,
2024-02-16 15:20:20,0.335,,,,0.0324,,,,0,,,
2024-02-16 15:20:30,0.295,,,,0.0297,,,,0,,,
2024-02-16 15:20:40,0.310,,,,0.0270,,,,0,,,
2024-02-16 15:20:50,0.437,,,,0.0390,,,,0,,,
2024-02-16 15:21:00,0.338,,,,0.0270,,,,0,,,
2024-02-16 15:21:10,0.351,,,,0.0291,,,,0,,,
2024-02-16 15:21:20,0.455,,,,0.0378,,,,0,,,
2024-02-16 15:21:30,0.324,,,,0.0276,,,,0,,,
2024-02-16 15:21:40,0.352,,,,0.0285,,,,0,,,
2024-02-16 15:21:50,0.474,,,,0.0363,,,,0,,,
2024-02-16 15:22:00,0.344,,,,0.0294,,,,0,,,
2024-02-16 15:22:10,0.328,,,,0.0285,,,,0,,,
2024-02-16 15:22:20,0.403,,,,0.0342,,,,0,,,
2024-02-16 15:22:30,0.268,,,,0.0267,,,,0,,,
2024-02-16 15:22:40,0.332,,,,0.0294,,,,0,,,
2024-02-16 15:22:50,0.421,,,,0.0369,,,,0,,,
2024-02-16 15:23:00,0.311,,,,0.0285,,,,0,,,
2024-02-16 15:23:10,0.327,,,,0.0279,,,,0,,,
2024-02-16 15:23:20,0.462,,,,0.0375,,,,0,,,
2024-02-16 15:23:30,0.317,,,,0.0279,,,,0,,,
2024-02-16 15:23:40,0.315,,,,0.0279,,,,0,,,
2024-02-16 15:23:50,0.493,,,,0.0396,,,,0,,,
2024-02-16 15:24:00,0.326,,,,0.0288,,,,0,,,
2024-02-16 15:24:10,0.355,,,,0.0297,,,,0,,,
2024-02-16 15:24:20,0.470,,,,0.0378,,,,0,,,
2024-02-16 15:24:30,0.216,,,,0.0231,,,,0,,,
2024-02-16 15:24:40,0.315,,,,0.0270,,,,0,,,
2024-02-16 15:24:50,0.409,,,,0.0315,,,,0,,,
2024-02-16 15:25:00,0.281,,,,0.0234,,,,0,,,
2024-02-16 15:25:10,0.293,,,,0.0255,,,,0,,,
2024-02-16 15:25:20,0.452,,,,0.0354,,,,0,,,
2024-02-16 15:25:30,0.324,,,,0.0273,,,,0,,,
2024-02-16 15:25:40,0.333,,,,0.0282,,,,0,,,
2024-02-16 15:25:50,0.456,,,,0.0369,,,,0,,,
2024-02-16 15:26:00,0.351,,,,0.0279,,,,0,,,
2024-02-16 15:26:10,0.345,,,,0.0306,,,,0,,,
2024-02-16 15:26:20,0.437,,,,0.0375,,,,0,,,
2024-02-16 15:26:30,0.298,,,,0.0252,,,,0,,,
2024-02-16 15:26:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 15:26:50,0.251,,,,0.0228,,,,0,,,
2024-02-16 15:27:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 15:27:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 15:27:20,0.252,,,,0.0228,,,,0,,,
2024-02-16 15:27:30,0.188,,,,0.0168,,,,0,,,
2024-02-16 15:27:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 15:27:50,0.250,,,,0.0228,,,,0,,,
2024-02-16 15:28:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 15:28:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 15:28:20,0.250,,,,0.0225,,,,0,,,
2024-02-16 15:28:30,0.187,,,,0.0168,,,,0,,,
2024-02-16 15:28:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 15:28:50,0.250,,,,0.0228,,,,0,,,
2024-02-16 15:29:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 15:29:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 15:29:20,0.250,,,,0.0225,,,,0,,,
2024-02-16 15:29:30,0.514,,,,0.0171,,,,0,,,
2024-02-16 15:29:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 15:29:50,0.250,,,,0.0225,,,,0,,,
2024-02-16 15:30:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 15:30:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 15:30:20,0.250,,,,0.0228,,,,0,,,
2024-02-16 15:30:30,0.187,,,,0.0168,,,,0,,,
2024-02-16 15:30:40,0.187,,,,0.0171,,,,0,,,
2024-02-16 15:30:50,0.248,,,,0.0228,,,,0,,,
2024-02-16 15:31:00,0.187,,,,0.0168,,,,0,,,
2024-02-16 15:31:10,0.187,,,,0.0171,,,,0,,,
2024-02-16 15:31:20,0.250,,,,0.0225,,,,0,,,
2024-02-16 15:31:30,0.187,,,,0.0171,,,,0,,,
2024-02-16 15:31:40,0.381,,,,0.0387,,,,0,,,
2024-02-16 15:31:50,0.591,,,,0.0435,,,,0,,,
2024-02-16 15:32:00,0.439,,,,0.0327,,,,0,,,
2024-02-16 15:32:10,0.455,,,,0.0339,,,,0,,,
2024-02-16 15:32:20,0.641,,,,0.0492,,,,0,,,
2024-02-16 15:32:30,0.488,,,,0.0441,,,,0,,,
2024-02-16 15:32:40,0.464,,,,0.0345,,,,0,,,
2024-02-16 15:32:50,0.624,,,,0.0444,,,,0,,,
2024-02-16 15:33:00,0.410,,,,0.0330,,,,0,,,
2024-02-16 15:33:10,0.407,,,,0.0345,,,,0,,,
2024-02-16 15:33:20,0.627,,,,0.0453,,,,0,,,
2024-02-16 15:33:30,0.410,,,,0.0339,,,,0,,,
2024-02-16 15:33:40,0.351,,,,0.0312,,,,0,,,
2024-02-16 15:33:50,0.611,,,,0.0495,,,,0,,,
2024-02-16 15:34:00,0.338,,,,0.0276,,,,0,,,
2024-02-16 15:34:10,0.423,,,,0.0303,,,,0,,,
2024-02-16 15:34:20,0.600,,,,0.0432,,,,0,,,
2024-02-16 15:34:30,0.405,,,,0.0321,,,,0,,,
2024-02-16 15:34:40,0.424,,,,0.0321,,,,0,,,
2024-02-16 15:34:50,0.565,,,,0.0453,,,,0,,,
2024-02-16 15:35:00,0.432,,,,0.0342,,,,0,,,
2024-02-16 15:35:10,0.420,,,,0.0336,,,,0,,,
2024-02-16 15:35:20,0.590,,,,0.0465,,,,0,,,
2024-02-16 15:35:30,0.421,,,,0.0321,,,,0,,,
2024-02-16 15:35:40,0.394,,,,0.0312,,,,0,,,
2024-02-16 15:35:50,0.577,,,,0.0558,,,,0,,,
2024-02-16 15:36:00,0.482,,,,0.0327,,,,0,,,
2024-02-16 15:36:10,0.437,,,,0.0345,,,,0,,,
2024-02-16 15:36:20,0.591,,,,0.0435,,,,0,,,
2024-02-16 15:36:30,0.415,,,,0.0315,,,,0,,,
2024-02-16 15:36:40,0.436,,,,0.0357,,,,0,,,
2024-02-16 15:36:50,0.564,,,,0.0393,,,,0,,,
2024-02-16 15:37:00,0.461,,,,0.0381,,,,0,,,
2024-02-16 15:37:10,0.432,,,,0.0321,,,,0,,,
2024-02-16 15:37:20,0.567,,,,0.0435,,,,0,,,
2024-02-16 15:37:30,0.460,,,,0.0363,,,,0,,,
2024-02-16 15:37:40,0.476,,,,0.0318,,,,0,,,
2024-02-16 15:37:50,0.506,,,,0.0453,,,,0,,,
2024-02-16 15:38:00,0.468,,,,0.0387,,,,0,,,
2024-02-16 15:38:10,0.422,,,,0.0315,,,,0,,,
2024-02-16 15:38:20,0.607,,,,0.0408,,,,0,,,
2024-02-16 15:38:30,0.442,,,,0.0255,,,,0,,,
2024-02-16 15:38:40,0.953,,,,0.0276,,,,0,,,
2024-02-16 15:38:50,0.585,,,,0.0381,,,,0,,,
2024-02-16 15:39:00,0.342,,,,0.0234,,,,0,,,
2024-02-16 15:39:10,0.398,,,,0.0225,,,,0,,,
2024-02-16 15:39:20,0.520,,,,0.0390,,,,0,,,
2024-02-16 15:39:30,0.419,,,,0.0321,,,,0,,,
2024-02-16 15:39:40,0.446,,,,0.0342,,,,0,,,
2024-02-16 15:39:50,0.595,,,,0.0426,,,,0,,,
2024-02-16 15:40:00,0.495,,,,0.0459,,,,0,,,
2024-02-16 15:40:10,0.570,,,,0.0348,,,,0,,,
2024-02-16 15:40:20,0.618,,,,0.0429,,,,0,,,
2024-02-16 15:40:30,0.440,,,,0.0315,,,,0,,,
2024-02-16 15:40:40,0.373,,,,0.0342,,,,0,,,
2024-02-16 15:40:50,0.546,,,,0.0474,,,,0,,,
2024-02-16 15:41:00,0.417,,,,0.0348,,,,0,,,
2024-02-16 15:41:10,0.415,,,,0.0324,,,,0,,,
2024-02-16 15:41:20,0.590,,,,0.0462,,,,0,,,
2024-02-16 15:41:30,0.448,,,,0.0321,,,,0,,,
2024-02-16 15:41:40,0.443,,,,0.0333,,,,0,,,
2024-02-16 15:41:50,0.652,,,,0.0429,,,,0,,,
2024-02-16 15:42:00,0.433,,,,0.0336,,,,0,,,
2024-02-16 15:42:10,0.472,,,,0.0378,,,,0,,,
2024-02-16 15:42:20,0.577,,,,0.0447,,,,0,,,
2024-02-16 15:42:30,0.444,,,,0.0330,,,,0,,,
2024-02-16 15:42:40,0.406,,,,0.0324,,,,0,,,
2024-02-16 15:42:50,0.598,,,,0.0453,,,,0,,,
2024-02-16 15:43:00,0.443,,,,0.0333,,,,0,,,
2024-02-16 15:43:10,0.443,,,,0.0339,,,,0,,,
2024-02-16 15:43:20,0.606,,,,0.0483,,,,0,,,
2024-02-16 15:43:30,0.430,,,,0.0309,,,,0,,,
2024-02-16 15:43:40,0.379,,,,0.0270,,,,0,,,
2024-02-16 15:43:50,0.596,,,,0.0429,,,,0,,,
2024-02-16 15:44:00,0.433,,,,0.0324,,,,0,,,
2024-02-16 15:44:10,0.467,,,,0.0399,,,,0,,,
2024-02-16 15:44:20,0.553,,,,0.0450,,,,0,,,
2024-02-16 15:44:30,0.428,,,,0.0327,,,,0,,,
2024-02-16 15:44:40,0.445,,,,0.0327,,,,0,,,
2024-02-16 15:44:50,0.677,,,,0.0468,,,,0,,,
2024-02-16 15:45:00,0.475,,,,0.0321,,,,0,,,
2024-02-16 15:45:10,0.469,,,,0.0333,,,,0,,,
2024-02-16 15:45:20,0.588,,,,0.0456,,,,0,,,
2024-02-16 15:45:30,0.430,,,,0.0336,,,,0,,,
2024-02-16 15:45:40,0.420,,,,0.0327,,,,0,,,
2024-02-16 15:45:50,0.632,,,,0.0459,,,,0,,,
2024-02-16 15:46:00,0.440,,,,0.0336,,,,0,,,
2024-02-16 15:46:10,0.418,,,,0.0321,,,,0,,,
2024-02-16 15:46:20,0.503,,,,0.0471,,,,0,,,
2024-02-16 15:46:30,0.403,,,,0.0324,,,,0,,,
2024-02-16 15:46:40,0.451,,,,0.0324,,,,0,,,
2024-02-16 15:46:50,0.593,,,,0.0432,,,,0,,,
2024-02-16 15:47:00,0.398,,,,0.0321,,,,0,,,
2024-02-16 15:47:10,0.465,,,,0.0336,,,,0,,,
2024-02-16 15:47:20,0.627,,,,0.0447,,,,0,,,
2024-02-16 15:47:30,0.416,,,,0.0327,,,,0,,,
2024-02-16 15:47:40,0.386,,,,0.0339,,,,0,,,
2024-02-16 15:47:50,0.541,,,,0.0456,,,,0,,,
2024-02-16 15:48:00,0.412,,,,0.0333,,,,0,,,
2024-02-16 15:48:10,0.439,,,,0.0324,,,,0,,,
