sep=,
"Time","restworkerjava-58d6f48b94-rbd6b / worker / PKG","restworkerjava-7885b99b5f-9mrn5 / worker / PKG","restworkerjava-85d7c5b9df-wpdkg / worker / PKG","restworkerjava-58d6f48b94-rbd6b / worker / DRAM","restworkerjava-7885b99b5f-9mrn5 / worker / DRAM","restworkerjava-85d7c5b9df-wpdkg / worker / DRAM","restworkerjava-58d6f48b94-rbd6b / worker / OTHER","restworkerjava-7885b99b5f-9mrn5 / worker / OTHER","restworkerjava-85d7c5b9df-wpdkg / worker / OTHER"
2024-02-11 00:36:10,,0.120,,,0.0177,,,0,
2024-02-11 00:36:20,,0.118,,,0.0174,,,0,
2024-02-11 00:36:30,,0.165,,,0.0240,,,0,
2024-02-11 00:36:40,,0.141,,,0.0201,,,0,
2024-02-11 00:36:50,,0.425,,,0.0288,,,0,
2024-02-11 00:37:00,,0.671,,,0.0363,,,0,
2024-02-11 00:37:10,,0.426,,,0.0261,,,0,
2024-02-11 00:37:20,,0.421,,,0.0276,,,0,
2024-02-11 00:37:30,,0.563,,,0.0366,,,0,
2024-02-11 00:37:40,,0.425,,,0.0288,,,0,
2024-02-11 00:37:50,,0.769,,,0.0402,,,0,
2024-02-11 00:38:00,,0.674,,,0.0570,,,0,
2024-02-11 00:38:10,,0.519,,,0.0435,,,0,
2024-02-11 00:38:20,,0.471,,,0.0381,,,0,
2024-02-11 00:38:30,,0.584,,,0.0492,,,0,
2024-02-11 00:38:40,,0.377,,,0.0354,,,0,
2024-02-11 00:38:50,,0.428,,,0.0384,,,0,
2024-02-11 00:39:00,,0.636,,,0.0549,,,0,
2024-02-11 00:39:10,,0.377,,,0.0372,,,0,
2024-02-11 00:39:20,,0.271,,,0.0279,,,0,
2024-02-11 00:39:30,,0.187,,,0.0252,,,0,
2024-02-11 00:39:40,,0.124,,,0.0177,,,0,
2024-02-11 00:39:50,,0.120,,,0.0180,,,0,
2024-02-11 00:40:00,,0.447,,,0.0522,,,0,
2024-02-11 00:40:10,,0.349,,,0.0366,,,0,
2024-02-11 00:40:20,,0.391,,,0.0369,,,0,
2024-02-11 00:40:30,,0.490,,,0.0498,,,0,
2024-02-11 00:40:40,,0.365,,,0.0363,,,0,
2024-02-11 00:40:50,,0.375,,,0.0372,,,0,
2024-02-11 00:41:00,,0.662,,,0.0633,,,0,
2024-02-11 00:41:10,,0.209,,,0.0216,,,0,
2024-02-11 00:41:20,,0.256,,,0.0222,,,0,
2024-02-11 00:41:30,,0.378,,,0.0312,,,0,
2024-02-11 00:41:40,,0.225,,,0.0222,,,0,
2024-02-11 00:41:50,,0.186,,,0.0201,,,0,
2024-02-11 00:42:00,,0.543,,,0.0507,,,0,
2024-02-11 00:42:10,,0.351,,,0.0405,,,0,
2024-02-11 00:42:20,,0.368,,,0.0375,,,0,
2024-02-11 00:42:30,,0.550,,,0.0522,,,0,
2024-02-11 00:42:40,,0.303,,,0.0393,,,0,
2024-02-11 00:42:50,,0.348,,,0.0378,,,0,
2024-02-11 00:43:00,,0.573,,,0.0471,,,0,
2024-02-11 00:43:10,,0.466,,,0.0486,,,0,
2024-02-11 00:43:20,,0.433,,,0.0369,,,0,
2024-02-11 00:43:30,,0.551,,,0.0501,,,0,
2024-02-11 00:43:40,,0.413,,,0.0369,,,0,
2024-02-11 00:43:50,,0.416,,,0.0357,,,0,
2024-02-11 00:44:00,,0.545,,,0.0513,,,0,
2024-02-11 00:44:10,,0.417,,,0.0420,,,0,
2024-02-11 00:44:20,,0.495,,,0.0507,,,0,
2024-02-11 00:44:30,,0.590,,,0.0579,,,0,
2024-02-11 00:44:40,,0.410,,,0.0393,,,0,
2024-02-11 00:44:50,,0.398,,,0.0375,,,0,
2024-02-11 00:45:00,,0.525,,,0.0504,,,0,
2024-02-11 00:45:10,,0.367,,,0.0366,,,0,
2024-02-11 00:45:20,,0.394,,,0.0369,,,0,
2024-02-11 00:45:30,,0.250,,,0.0348,,,0,
2024-02-11 00:45:40,,0.308,,,0.0324,,,0,
2024-02-11 00:45:50,,0.361,,,0.0369,,,0,
2024-02-11 00:46:00,,0.271,,,0.0339,,,0,
2024-02-11 00:46:10,,0.121,,,0.0177,,,0,
2024-02-11 00:46:20,,0.224,,,0.0321,,,0,
2024-02-11 00:46:30,,0.530,,,0.0492,,,0,
2024-02-11 00:46:40,,0.439,,,0.0429,,,0,
2024-02-11 00:46:50,,0.413,,,0.0366,,,0,
2024-02-11 00:47:00,,0.555,,,0.0501,,,0,
2024-02-11 00:47:10,,0.397,,,0.0369,,,0,
2024-02-11 00:47:20,,0.397,,,0.0369,,,0,
2024-02-11 00:47:30,,0.708,,,0.0717,,,0,
2024-02-11 00:47:40,,0.471,,,0.0402,,,0,
2024-02-11 00:47:50,,0.430,,,0.0414,,,0,
2024-02-11 00:48:00,,0.513,,,0.0510,,,0,
2024-02-11 00:48:10,,0.386,,,0.0366,,,0,
2024-02-11 00:48:20,,0.391,,,0.0390,,,0,
2024-02-11 00:48:30,,0.566,,,0.0516,,,0,
2024-02-11 00:48:40,,0.451,,,0.0390,,,0,
2024-02-11 00:48:50,,0.427,,,0.0339,,,0,
2024-02-11 00:49:00,,0.233,,,0.0291,,,0,
2024-02-11 00:49:10,,0.193,,,0.0177,,,0,
2024-02-11 00:49:20,,0.122,,,0.0180,,,0,
2024-02-11 00:49:30,,0.268,,,0.0402,,,0,
2024-02-11 00:49:40,,0.494,,,0.0363,,,0,
2024-02-11 00:49:50,,0.424,,,0.0366,,,0,
2024-02-11 00:50:00,,0.644,,,0.0507,,,0,
2024-02-11 00:50:10,,0.438,,,0.0435,,,0,
2024-02-11 00:50:20,,0.343,,,0.0345,,,0,
2024-02-11 00:50:30,,0.507,,,0.0453,,,0,
2024-02-11 00:50:40,,0.433,,,0.0519,,,0,
2024-02-11 00:50:50,,0.454,,,0.0414,,,0,
2024-02-11 00:51:00,,0.768,,,0.0591,,,0,
2024-02-11 00:51:10,,0.384,,,0.0390,,,0,
2024-02-11 00:51:20,,0.394,,,0.0318,,,0,
2024-02-11 00:51:30,,0.534,,,0.0381,,,0,
2024-02-11 00:51:40,,0.411,,,0.0288,,,0,
2024-02-11 00:51:50,,0.449,,,0.0288,,,0,
2024-02-11 00:52:00,,0.625,,,0.0390,,,0,
2024-02-11 00:52:10,,0.273,,,0.0252,,,0,
2024-02-11 00:52:20,,0.119,,,0.0183,,,0,
2024-02-11 00:52:30,,0.161,,,0.0240,,,0,
2024-02-11 00:52:40,,0.181,,,0.0216,,,0,
2024-02-11 00:52:50,,0.440,,,0.0273,,,0,
2024-02-11 00:53:00,,0.590,,,0.0354,,,0,
2024-02-11 00:53:10,,0.368,,,0.0273,,,0,
2024-02-11 00:53:20,,0.381,,,0.0273,,,0,
2024-02-11 00:53:30,,0.585,,,0.0384,,,0,
2024-02-11 00:53:40,,0.415,,,0.0270,,,0,
2024-02-11 00:53:50,,0.422,,,0.0363,,,0,
2024-02-11 00:54:00,,0.675,,,0.0456,,,0,
2024-02-11 00:54:10,,0.474,,,0.0435,,,0,
2024-02-11 00:54:20,,0.399,,,0.0366,,,0,
2024-02-11 00:54:30,,0.555,,,0.0507,,,0,
2024-02-11 00:54:40,,0.418,,,0.0372,,,0,
2024-02-11 00:54:50,,0.410,,,0.0351,,,0,
2024-02-11 00:55:00,,0.539,,,0.0522,,,0,
2024-02-11 00:55:10,,0.416,,,0.0396,,,0,
2024-02-11 00:55:20,,0.248,,,0.0303,,,0,
2024-02-11 00:55:30,,0.161,,,0.0240,,,0,
2024-02-11 00:55:40,,0.118,,,0.0177,,,0,
2024-02-11 00:55:50,,0.121,,,0.0180,,,0,
2024-02-11 00:56:00,,0.577,,,0.0552,,,0,
2024-02-11 00:56:10,,0.435,,,0.0345,,,0,
2024-02-11 00:56:20,,0.440,,,0.0366,,,0,
2024-02-11 00:56:30,,0.567,,,0.0489,,,0,
2024-02-11 00:56:40,,0.434,,,0.0390,,,0,
2024-02-11 00:56:50,,0.435,,,0.0417,,,0,
2024-02-11 00:57:00,,0.570,,,0.0657,,,0,
2024-02-11 00:57:10,,0.450,,,0.0447,,,0,
2024-02-11 00:57:20,,0.478,,,0.0555,,,0,
2024-02-11 00:57:30,,0.560,,,0.0513,,,0,
2024-02-11 00:57:40,,0.409,,,0.0384,,,0,
2024-02-11 00:57:50,,0.359,,,0.0378,,,0,
2024-02-11 00:58:00,,0.965,,,0.0528,,,0,
2024-02-11 00:58:10,,0.499,,,0.0414,,,0,
2024-02-11 00:58:20,,0.415,,,0.0372,,,0,
2024-02-11 00:58:30,,0.374,,,0.0393,,,0,
2024-02-11 00:58:40,,0.120,,,0.0177,,,0,
2024-02-11 00:58:50,,0.120,,,0.0177,,,0,
2024-02-11 00:59:00,,0.170,,,0.0246,,,0,
2024-02-11 00:59:10,,0.418,,,0.0420,,,0,
2024-02-11 00:59:20,,0.423,,,0.0366,,,0,
2024-02-11 00:59:30,,0.647,,,0.0492,,,0,
2024-02-11 00:59:40,,0.363,,,0.0369,,,0,
2024-02-11 00:59:50,,0.929,,,0.0402,,,0,
2024-02-11 01:00:00,,0.464,,,0.0510,,,0,
2024-02-11 01:00:10,,0.347,,,0.0462,,,0,
2024-02-11 01:00:20,,0.428,,,0.0462,,,0,
2024-02-11 01:00:30,,0.706,,,0.0615,,,0,
2024-02-11 01:00:40,,0.376,,,0.0393,,,0,
2024-02-11 01:00:50,,0.429,,,0.0354,,,0,
2024-02-11 01:01:00,,0.455,,,0.0390,,,0,
2024-02-11 01:01:10,,0.414,,,0.0378,,,0,
2024-02-11 01:01:20,,0.400,,,0.0393,,,0,
2024-02-11 01:01:30,,0.549,,,0.0543,,,0,
2024-02-11 01:01:40,,0.416,,,0.0381,,,0,
2024-02-11 01:01:50,,0.210,,,0.0246,,,0,
2024-02-11 01:02:00,,0.160,,,0.0237,,,0,
2024-02-11 01:02:10,,0.120,,,0.0177,,,0,
2024-02-11 01:02:20,,0.313,,,0.0360,,,0,
2024-02-11 01:02:30,,0.548,,,0.0504,,,0,
2024-02-11 01:02:40,,0.460,,,0.0369,,,0,
2024-02-11 01:02:50,,0.419,,,0.0366,,,0,
2024-02-11 01:03:00,,0.640,,,0.0501,,,0,
2024-02-11 01:03:10,,0.424,,,0.0387,,,0,
2024-02-11 01:03:20,,0.398,,,0.0411,,,0,
2024-02-11 01:03:30,,0.589,,,0.0651,,,0,
2024-02-11 01:03:40,,0.464,,,0.0474,,,0,
2024-02-11 01:03:50,,0.427,,,0.0396,,,0,
2024-02-11 01:04:00,,0.565,,,0.0504,,,0,
2024-02-11 01:04:10,,0.423,,,0.0366,,,0,
2024-02-11 01:04:20,,0.434,,,0.0369,,,0,
2024-02-11 01:04:30,,0.587,,,0.0519,,,0,
2024-02-11 01:04:40,,0.397,,,0.0387,,,0,
2024-02-11 01:04:50,,0.411,,,0.0330,,,0,
2024-02-11 01:05:00,,0.178,,,0.0249,,,0,
2024-02-11 01:05:10,,0.118,,,0.0177,,,0,
2024-02-11 01:05:20,,0.120,,,0.0180,,,0,
2024-02-11 01:05:30,,0.374,,,0.0429,,,0,
2024-02-11 01:05:40,,0.404,,,0.0399,,,0,
2024-02-11 01:05:50,,0.419,,,0.0378,,,0,
2024-02-11 01:06:00,,0.518,,,0.0519,,,0,
2024-02-11 01:06:10,,0.409,,,0.0354,,,0,
2024-02-11 01:06:20,,0.395,,,0.0363,,,0,
2024-02-11 01:06:30,,0.474,,,0.0417,,,0,
2024-02-11 01:06:40,,0.452,,,0.0438,,,0,
2024-02-11 01:06:50,,0.464,,,0.0393,,,0,
2024-02-11 01:07:00,,0.521,,,0.0468,,,0,
2024-02-11 01:07:10,,0.427,,,0.0297,,,0,
2024-02-11 01:07:20,,0.386,,,0.0282,,,0,
2024-02-11 01:07:30,,0.581,,,0.0363,,,0,
2024-02-11 01:07:40,,0.431,,,0.0276,,,0,
2024-02-11 01:07:50,,0.431,,,0.0273,,,0,
2024-02-11 01:08:00,,0.646,,,0.0387,,,0,
2024-02-11 01:08:10,,0.300,,,0.0237,,,0,
2024-02-11 01:08:20,,0.119,,,0.0180,,,0,
2024-02-11 01:08:30,,0.161,,,0.0243,,,0,
2024-02-11 01:08:40,,0.202,,,0.0231,,,0,
2024-02-11 01:08:50,,0.410,,,0.0297,,,0,
2024-02-11 01:09:00,,0.480,,,0.0390,,,0,
2024-02-11 01:09:10,,0.371,,,0.0270,,,0,
2024-02-11 01:09:20,,0.442,,,0.0267,,,0,
2024-02-11 01:09:30,,0.556,,,0.0366,,,0,
2024-02-11 01:09:40,,0.391,,,0.0279,,,0,
2024-02-11 01:09:50,,0.430,,,0.0504,,,0,
2024-02-11 01:10:00,,0.495,,,0.0519,,,0,
2024-02-11 01:10:10,,0.398,,,0.0420,,,0,
2024-02-11 01:10:20,,0.404,,,0.0375,,,0,
2024-02-11 01:10:30,,0.615,,,0.0495,,,0,
2024-02-11 01:10:40,,0.421,,,0.0372,,,0,
2024-02-11 01:10:50,,0.427,,,0.0363,,,0,
2024-02-11 01:11:00,,0.597,,,0.0507,,,0,
2024-02-11 01:11:10,,0.460,,,0.0420,,,0,
2024-02-11 01:11:20,,0.425,,,0.0360,,,0,
2024-02-11 01:11:30,,0.169,,,0.0249,,,0,
2024-02-11 01:11:40,,0.121,,,0.0180,,,0,
2024-02-11 01:11:50,,0.139,,,0.0189,,,0,
2024-02-11 01:12:00,,0.551,,,0.0537,,,0,
2024-02-11 01:12:10,,0.382,,,0.0387,,,0,
2024-02-11 01:12:20,,0.471,,,0.0345,,,0,
2024-02-11 01:12:30,,0.569,,,0.0489,,,0,
2024-02-11 01:12:40,,0.422,,,0.0360,,,0,
2024-02-11 01:12:50,,0.456,,,0.0360,,,0,
2024-02-11 01:13:00,,0.650,,,0.0639,,,0,
2024-02-11 01:13:10,,0.429,,,0.0423,,,0,
2024-02-11 01:13:20,,0.455,,,0.0384,,,0,
2024-02-11 01:13:30,,0.582,,,0.0483,,,0,
2024-02-11 01:13:40,,0.459,,,0.0372,,,0,
2024-02-11 01:13:50,,0.434,,,0.0375,,,0,
2024-02-11 01:14:00,,0.534,,,0.0522,,,0,
2024-02-11 01:14:10,,0.435,,,0.0393,,,0,
2024-02-11 01:14:20,,0.439,,,0.0378,,,0,
2024-02-11 01:14:30,,0.482,,,0.0423,,,0,
2024-02-11 01:14:40,,0.119,,,0.0180,,,0,
2024-02-11 01:14:50,,0.120,,,0.0177,,,0,
2024-02-11 01:15:00,,0.183,,,0.0261,,,0,
2024-02-11 01:15:10,,0.397,,,0.0408,,,0,
2024-02-11 01:15:20,,0.457,,,0.0372,,,0,
2024-02-11 01:15:30,,0.478,,,0.0513,,,0,
2024-02-11 01:15:40,,0.380,,,0.0378,,,0,
2024-02-11 01:15:50,,0.362,,,0.0375,,,0,
2024-02-11 01:16:00,,0.565,,,0.0492,,,0,
2024-02-11 01:16:10,,0.536,,,0.0480,,,0,
2024-02-11 01:16:20,,0.526,,,0.0444,,,0,
2024-02-11 01:16:30,,0.621,,,0.0576,,,0,
2024-02-11 01:16:40,,0.399,,,0.0390,,,0,
2024-02-11 01:16:50,,0.409,,,0.0357,,,0,
2024-02-11 01:17:00,,0.509,,,0.0510,,,0,
2024-02-11 01:17:10,,0.408,,,0.0384,,,0,
2024-02-11 01:17:20,,0.170,,,0.0210,,,0,
2024-02-11 01:17:30,,0.570,,,0.0444,,,0,
2024-02-11 01:17:40,,0.426,,,0.0348,,,0,
2024-02-11 01:17:50,,0.288,,,0.0294,,,0,
2024-02-11 01:18:00,,0.161,,,0.0240,,,0,
2024-02-11 01:18:10,,0.122,,,0.0180,,,0,
2024-02-11 01:18:20,,0.314,,,0.0366,,,0,
2024-02-11 01:18:30,,0.550,,,0.0501,,,0,
2024-02-11 01:18:40,,0.383,,,0.0396,,,0,
2024-02-11 01:18:50,,0.374,,,0.0375,,,0,
2024-02-11 01:19:00,,0.545,,,0.0534,,,0,
2024-02-11 01:19:10,,0.420,,,0.0363,,,0,
2024-02-11 01:19:20,,0.398,,,0.0426,,,0,
2024-02-11 01:19:30,,0.613,,,0.0630,,,0,
2024-02-11 01:19:40,,0.353,,,0.0402,,,0,
2024-02-11 01:19:50,,0.410,,,0.0390,,,0,
2024-02-11 01:20:00,,0.537,,,0.0495,,,0,
2024-02-11 01:20:10,,0.446,,,0.0387,,,0,
2024-02-11 01:20:20,,0.336,,,0.0396,,,0,
2024-02-11 01:20:30,,0.603,,,0.0513,,,0,
2024-02-11 01:20:40,,0.437,,,0.0366,,,0,
2024-02-11 01:20:50,,0.421,,,0.0348,,,0,
2024-02-11 01:21:00,,0.235,,,0.0348,,,0,
2024-02-11 01:21:10,,0.119,,,0.0180,,,0,
2024-02-11 01:21:20,,0.120,,,0.0177,,,0,
2024-02-11 01:21:30,,0.401,,,0.0456,,,0,
2024-02-11 01:21:40,,0.420,,,0.0399,,,0,
2024-02-11 01:21:50,,0.417,,,0.0381,,,0,
2024-02-11 01:22:00,,0.509,,,0.0498,,,0,
2024-02-11 01:22:10,,0.385,,,0.0375,,,0,
2024-02-11 01:22:20,,0.377,,,0.0360,,,0,
2024-02-11 01:22:30,,0.477,,,0.0498,,,0,
2024-02-11 01:22:40,,0.284,,,0.0234,,,0,
2024-02-11 01:22:50,,0.206,,,0.0189,,,0,
2024-02-11 01:23:00,,0.290,,,0.0285,,,0,
2024-02-11 01:23:10,,0.172,,,0.0180,,,0,
2024-02-11 01:23:20,,0.355,,,0.0246,,,0,
2024-02-11 01:23:30,,0.682,,,0.0411,,,0,
2024-02-11 01:23:40,,0.389,,,0.0300,,,0,
2024-02-11 01:23:50,,0.405,,,0.0282,,,0,
2024-02-11 01:24:00,,0.495,,,0.0402,,,0,
2024-02-11 01:24:10,,0.396,,,0.0261,,,0,
2024-02-11 01:24:20,,0.390,,,0.0273,,,0,
2024-02-11 01:24:30,,0.664,,,0.0354,,,0,
2024-02-11 01:24:40,,0.323,,,0.0315,,,0,
2024-02-11 01:24:50,,0.439,,,0.0270,,,0,
2024-02-11 01:25:00,,0.539,,,0.0387,,,0,
2024-02-11 01:25:10,,0.398,,,0.0297,,,0,
2024-02-11 01:25:20,,0.408,,,0.0291,,,0,
2024-02-11 01:25:30,,0.547,,,0.0420,,,0,
2024-02-11 01:25:40,,0.503,,,0.0327,,,0,
2024-02-11 01:25:50,,0.507,,,0.0492,,,0,
2024-02-11 01:26:00,,0.595,,,0.0585,,,0,
2024-02-11 01:26:10,,0.469,,,0.0414,,,0,
2024-02-11 01:26:20,,0.410,,,0.0390,,,0,
2024-02-11 01:26:30,,0.769,,,0.0513,,,0,
2024-02-11 01:26:40,,0.368,,,0.0366,,,0,
2024-02-11 01:26:50,,0.447,,,0.0339,,,0,
2024-02-11 01:27:00,,0.567,,,0.0483,,,0,
2024-02-11 01:27:10,,0.420,,,0.0396,,,0,
2024-02-11 01:27:20,,0.233,,,0.0297,,,0,
2024-02-11 01:27:30,,0.161,,,0.0237,,,0,
2024-02-11 01:27:40,,0.119,,,0.0180,,,0,
2024-02-11 01:27:50,,0.140,,,0.0192,,,0,
2024-02-11 01:28:00,,0.617,,,0.0570,,,0,
2024-02-11 01:28:10,,0.437,,,0.0384,,,0,
2024-02-11 01:28:20,,0.406,,,0.0369,,,0,
2024-02-11 01:28:30,,0.514,,,0.0498,,,0,
2024-02-11 01:28:40,,0.379,,,0.0399,,,0,
2024-02-11 01:28:50,,0.398,,,0.0345,,,0,
2024-02-11 01:29:00,,0.664,,,0.0678,,,0,
2024-02-11 01:29:10,,0.583,,,0.0456,,,0,
2024-02-11 01:29:20,,0.527,,,0.0417,,,0,
2024-02-11 01:29:30,,0.569,,,0.0507,,,0,
2024-02-11 01:29:40,,0.415,,,0.0363,,,0,
2024-02-11 01:29:50,,0.441,,,0.0378,,,0,
2024-02-11 01:30:00,,0.536,,,0.0513,,,0,
2024-02-11 01:30:10,,0.375,,,0.0396,,,0,
2024-02-11 01:30:20,,0.430,,,0.0354,,,0,
2024-02-11 01:30:30,,0.302,,,0.0339,,,0,
2024-02-11 01:30:40,,0.120,,,0.0180,,,0,
2024-02-11 01:30:50,,0.120,,,0.0177,,,0,
2024-02-11 01:31:00,,0.188,,,0.0267,,,0,
2024-02-11 01:31:10,,0.418,,,0.0402,,,0,
2024-02-11 01:31:20,,0.448,,,0.0375,,,0,
2024-02-11 01:31:30,,0.485,,,0.0516,,,0,
2024-02-11 01:31:40,,0.453,,,0.0381,,,0,
2024-02-11 01:31:50,,0.414,,,0.0369,,,0,
2024-02-11 01:32:00,,0.551,,,0.0504,,,0,
2024-02-11 01:32:10,,0.461,,,0.0465,,,0,
2024-02-11 01:32:20,,0.582,,,0.0477,,,0,
2024-02-11 01:32:30,,0.624,,,0.0570,,,0,
2024-02-11 01:32:40,,0.409,,,0.0384,,,0,
2024-02-11 01:32:50,,0.400,,,0.0354,,,0,
2024-02-11 01:33:00,,0.557,,,0.0501,,,0,
2024-02-11 01:33:10,,0.580,,,0.0387,,,0,
2024-02-11 01:33:20,,0.393,,,0.0408,,,0,
2024-02-11 01:33:30,,0.501,,,0.0498,,,0,
2024-02-11 01:33:40,,0.257,,,0.0270,,,0,
2024-02-11 01:33:50,,0.118,,,0.0174,,,0,
2024-02-11 01:34:00,,0.159,,,0.0234,,,0,
2024-02-11 01:34:10,,0.145,,,0.0177,,,0,
2024-02-11 01:34:20,,0.437,,,0.0366,,,0,
2024-02-11 01:34:30,,0.553,,,0.0483,,,0,
2024-02-11 01:34:40,,0.438,,,0.0363,,,0,
2024-02-11 01:34:50,,0.452,,,0.0408,,,0,
2024-02-11 01:35:00,,0.583,,,0.0507,,,0,
2024-02-11 01:35:10,,0.440,,,0.0384,,,0,
2024-02-11 01:35:20,,0.428,,,0.0426,,,0,
2024-02-11 01:35:30,,0.655,,,0.0579,,,0,
2024-02-11 01:35:40,,0.600,,,0.0459,,,0,
2024-02-11 01:35:50,,0.492,,,0.0405,,,0,
2024-02-11 01:36:00,,0.568,,,0.0501,,,0,
2024-02-11 01:36:10,,0.425,,,0.0396,,,0,
2024-02-11 01:36:20,,0.435,,,0.0339,,,0,
2024-02-11 01:36:30,,0.514,,,0.0528,,,0,
2024-02-11 01:36:40,,0.391,,,0.0354,,,0,
2024-02-11 01:36:50,,0.293,,,0.0396,,,0,
2024-02-11 01:37:00,,0.164,,,0.0243,,,0,
2024-02-11 01:37:10,,0.122,,,0.0177,,,0,
2024-02-11 01:37:20,,0.119,,,0.0174,,,0,
2024-02-11 01:37:30,,0.644,,,0.0510,,,0,
2024-02-11 01:37:40,,0.361,,,0.0381,,,0,
2024-02-11 01:37:50,,0.424,,,0.0375,,,0,
2024-02-11 01:38:00,,0.599,,,0.0495,,,0,
2024-02-11 01:38:10,,0.571,,,0.0381,,,0,
2024-02-11 01:38:20,,0.420,,,0.0375,,,0,
2024-02-11 01:38:30,,0.569,,,0.0573,,,0,
2024-02-11 01:38:40,,0.426,,,0.0489,,,0,
2024-02-11 01:38:50,,0.543,,,0.0354,,,0,
2024-02-11 01:39:00,,0.613,,,0.0387,,,0,
2024-02-11 01:39:10,,0.306,,,0.0237,,,0,
2024-02-11 01:39:20,,0.351,,,0.0246,,,0,
2024-02-11 01:39:30,,0.513,,,0.0372,,,0,
2024-02-11 01:39:40,,0.381,,,0.0300,,,0,
2024-02-11 01:39:50,,0.389,,,0.0303,,,0,
2024-02-11 01:40:00,,0.613,,,0.0375,,,0,
2024-02-11 01:40:10,,0.154,,,0.0219,,,0,
2024-02-11 01:40:20,,0.119,,,0.0177,,,0,
2024-02-11 01:40:30,,0.161,,,0.0237,,,0,
2024-02-11 01:40:40,,0.315,,,0.0291,,,0,
2024-02-11 01:40:50,,0.399,,,0.0279,,,0,
2024-02-11 01:41:00,,0.538,,,0.0459,,,0,
2024-02-11 01:41:10,,0.443,,,0.0342,,,0,
2024-02-11 01:41:20,,0.457,,,0.0378,,,0,
2024-02-11 01:41:30,,0.568,,,0.0468,,,0,
2024-02-11 01:41:40,,0.424,,,0.0417,,,0,
2024-02-11 01:41:50,,0.455,,,0.0423,,,0,
2024-02-11 01:42:00,,0.605,,,0.0546,,,0,
2024-02-11 01:42:10,,0.419,,,0.0387,,,0,
2024-02-11 01:42:20,,0.406,,,0.0363,,,0,
2024-02-11 01:42:30,,0.504,,,0.0537,,,0,
2024-02-11 01:42:40,,0.367,,,0.0390,,,0,
2024-02-11 01:42:50,,0.382,,,0.0384,,,0,
2024-02-11 01:43:00,,0.490,,,0.0507,,,0,
2024-02-11 01:43:10,,0.401,,,0.0351,,,0,
2024-02-11 01:43:20,,0.206,,,0.0234,,,0,
2024-02-11 01:43:30,,0.160,,,0.0243,,,0,
2024-02-11 01:43:40,,0.119,,,0.0177,,,0,
2024-02-11 01:43:50,,0.211,,,0.0267,,,0,
2024-02-11 01:44:00,,0.559,,,0.0504,,,0,
2024-02-11 01:44:10,,0.360,,,0.0393,,,0,
2024-02-11 01:44:20,,0.417,,,0.0351,,,0,
2024-02-11 01:44:30,,0.563,,,0.0501,,,0,
2024-02-11 01:44:40,,0.360,,,0.0372,,,0,
2024-02-11 01:44:50,,0.286,,,0.0312,,,0,
2024-02-11 01:45:00,,0.566,,,0.0561,,,0,
2024-02-11 01:45:10,,0.417,,,0.0390,,,0,
2024-02-11 01:45:20,,0.358,,,0.0408,,,0,
2024-02-11 01:45:30,,0.579,,,0.0549,,,0,
2024-02-11 01:45:40,,0.389,,,0.0372,,,0,
2024-02-11 01:45:50,,0.445,,,0.0378,,,0,
2024-02-11 01:46:00,,0.625,,,0.0513,,,0,
2024-02-11 01:46:10,,0.375,,,0.0390,,,0,
2024-02-11 01:46:20,,0.346,,,0.0402,,,0,
2024-02-11 01:46:30,,0.452,,,0.0486,,,0,
2024-02-11 01:46:40,,0.118,,,0.0180,,,0,
2024-02-11 01:46:50,,0.120,,,0.0177,,,0,
2024-02-11 01:47:00,,0.258,,,0.0318,,,0,
2024-02-11 01:47:10,,0.376,,,0.0390,,,0,
2024-02-11 01:47:20,,0.411,,,0.0357,,,0,
2024-02-11 01:47:30,,0.540,,,0.0531,,,0,
2024-02-11 01:47:40,,0.384,,,0.0372,,,0,
2024-02-11 01:47:50,,0.407,,,0.0366,,,0,
2024-02-11 01:48:00,,0.580,,,0.0489,,,0,
2024-02-11 01:48:10,,0.405,,,0.0486,,,0,
2024-02-11 01:48:20,,0.415,,,0.0417,,,0,
2024-02-11 01:48:30,,0.539,,,0.0516,,,0,
2024-02-11 01:48:40,,0.462,,,0.0399,,,0,
2024-02-11 01:48:50,,0.411,,,0.0354,,,0,
2024-02-11 01:49:00,,0.549,,,0.0510,,,0,
2024-02-11 01:49:10,,0.364,,,0.0402,,,0,
2024-02-11 01:49:20,,0.430,,,0.0384,,,0,
2024-02-11 01:49:30,,0.508,,,0.0495,,,0,
2024-02-11 01:49:40,,0.288,,,0.0279,,,0,
2024-02-11 01:49:50,,0.183,,,0.0216,,,0,
2024-02-11 01:50:00,,0.161,,,0.0234,,,0,
2024-02-11 01:50:10,,0.132,,,0.0186,,,0,
2024-02-11 01:50:20,,0.384,,,0.0423,,,0,
2024-02-11 01:50:30,,0.508,,,0.0513,,,0,
2024-02-11 01:50:40,,0.401,,,0.0363,,,0,
2024-02-11 01:50:50,,0.352,,,0.0369,,,0,
2024-02-11 01:51:00,,0.605,,,0.0498,,,0,
2024-02-11 01:51:10,,0.428,,,0.0363,,,0,
2024-02-11 01:51:20,,0.580,,,0.0447,,,0,
2024-02-11 01:51:30,,0.697,,,0.0612,,,0,
2024-02-11 01:51:40,,0.509,,,0.0420,,,0,
2024-02-11 01:51:50,,0.362,,,0.0435,,,0,
2024-02-11 01:52:00,,0.475,,,0.0519,,,0,
2024-02-11 01:52:10,,0.385,,,0.0387,,,0,
